depth,age,char Count_i  (#),char Vol_i  (cm3),char Con_i        (# cm-3),charAcc,charBkg         (# cm-2 yr-1),char Peak       (# cm-2 yr-1),thresh          1             (# cm-2 yr-1),thresh          2             (# cm-2 yr-1),thresh          3             (# cm-2 yr-1),thresh FinalPos                 (# cm-2 yr-1),thresh FinalNeg                 (# cm-2 yr-1),SNI    (index)         ,thresh GOF         (p-val),peaks         1           ,peaks         2           ,peaks         3           ,peaks         Final    ,peaks Insig.,peak           Mag              (# cm-2 peak-1),smPeak Frequ       (peaks 1ka-1),smFRIs       (yr*fire-1),nFRIs       (#),mFRI       (yr fire-1),mFRI_uCI      (yr fire-1),mFRI_lCI     (yr fire-1),WBLb      (yr),WBLb_uCI      (yr),WBLb_lCI     (yr fire-1),WBLc     (unitless),WBLc_uCI     (unitless),WBLc_lCI     (unitless)
839.95,14449,5,1,4.75,0.2274,0.1221,0.1053,0.155,0.2325,0.3194,0.2325,-0.2968,8.57,0.86,0,0,0,0,0,0,2.46,328,,,,,,,,,,
840.9,14469,1,1,0.5,0.0238,0.1343,-0.1105,0.1668,0.2475,0.3379,0.2475,-0.3032,8.66,0.8,0,0,0,0,0,0,2.46,323,,,,,,,,,,
841.86,14489,3,1,3.4,0.1556,0.148,0.0076,0.1795,0.2635,0.3577,0.2635,-0.3103,8.71,0.84,0,0,0,0,0,0,2.46,319,,,,,,,,,,
842.77,14509,1,1,1,0.0455,0.163,-0.1175,0.1929,0.2806,0.3789,0.2806,-0.3182,8.74,0.87,0,0,0,0,0,0,2.46,314,,,,,,,,,,
843.68,14529,0,1,0,0,0.178,-0.178,0.2067,0.2983,0.4009,0.2983,-0.3267,8.72,0.93,0,0,0,0,0,0,2.47,309,,,,,,,,,,
844.62,14549,0,1,0,0,0.1915,-0.1915,0.2207,0.3162,0.4232,0.3162,-0.3357,8.66,0.95,0,0,0,0,0,0,2.47,308,,,,,,,,,,
845.6,14569,13,1,12.6,0.5807,0.2027,0.378,0.2346,0.334,0.4455,0.334,-0.3448,8.57,0.98,0,1,0,1,0,0.8793,2.48,306,,,,,,,,,,
846.52,14589,12,1,11.55,0.5124,0.2117,0.3007,0.2483,0.3516,0.4675,0.3516,-0.3541,8.44,0.41,1,0,0,0,0,0,2.5,304,,,,,,,,,,
847.41,14609,2,1,2.45,0.1175,0.2194,-0.1019,0.2618,0.369,0.4892,0.369,-0.3633,8.27,0.55,0,0,0,0,0,0,2.52,302,,,,,,,,,,
848.37,14629,4,1,4.2,0.2211,0.2265,-0.0054,0.2753,0.3864,0.511,0.3864,-0.3725,8.06,0.76,0,0,0,0,0,0,2.55,301,,,,,,,,,,
849.42,14649,14,1,13.5,0.6945,0.2332,0.4614,0.2888,0.4039,0.5329,0.4039,-0.3817,7.84,0.81,0,0,0,0,0,0,2.58,299,,,,,,,,,,
850.45,14669,17,1,16.5,0.825,0.2393,0.5857,0.3022,0.4211,0.5544,0.4211,-0.3907,7.62,0.84,0,0,0,0,0,0,2.63,297,,,,,,,,,,
851.45,14689,32,1,31.5,1.575,0.2448,1.3302,0.3147,0.4372,0.5745,0.4372,-0.399,7.4,0.71,0,0,0,0,0,0,2.68,296,,,,,,,,,,
852.45,14709,39,1,38.5,2.0213,0.2496,1.7716,0.3257,0.4513,0.5921,0.4513,-0.4063,7.21,0.56,0,0,0,0,0,0,2.73,294,,,,,,,,,,
853.5,14729,48,1,48.4,2.6111,0.2538,2.3572,0.3345,0.4626,0.6062,0.4626,-0.412,7.06,0.49,0,0,0,0,0,0,2.79,292,,,,,,,,,,
854.58,14749,35,1,35.2,1.8526,0.2576,1.595,0.3409,0.4709,0.6165,0.4709,-0.4162,6.95,0.44,0,0,0,0,0,0,2.86,290,,,,,,,,,,
855.63,14769,25,1,25.35,1.2908,0.2613,1.0295,0.3451,0.4762,0.6232,0.4762,-0.4189,6.89,0.38,0,1,1,1,0,156.1886,2.94,289,,,,,,,,,,
856.65,14789,14,1,13.65,0.6614,0.265,0.3964,0.3474,0.4791,0.6268,0.4791,-0.4202,6.86,0.01,1,0,0,0,0,0,3.02,287,,,,,,,,,,
857.62,14809,10,1,10.2,0.5164,0.2687,0.2476,0.348,0.4799,0.6276,0.4799,-0.4203,6.86,0.36,0,0,0,0,0,0,3.1,285,,,,,,,,,,
858.63,14829,6,1,5.95,0.303,0.2723,0.0307,0.3471,0.4786,0.626,0.4786,-0.4193,6.89,0.35,0,0,0,0,0,0,3.19,284,,,,,,,,,,
859.65,14849,14,1,13.65,0.6825,0.275,0.4075,0.3445,0.4752,0.6217,0.4752,-0.417,6.92,0.66,1,0,0,0,0,0,3.28,282,,,,,,,,,,
860.65,14869,7,1,7.35,0.3561,0.2758,0.0803,0.3401,0.4695,0.6144,0.4695,-0.4135,6.96,0.57,0,0,0,0,0,0,3.37,280,,,,,,,,,,
861.62,14889,2,1,1.8,0.0857,0.2736,-0.1879,0.3339,0.4613,0.6041,0.4613,-0.4085,6.98,0.51,0,0,0,0,0,0,3.47,278,,,,,,,,,,
862.57,14909,1,1,1.35,0.0627,0.2677,-0.205,0.3258,0.4507,0.5907,0.4507,-0.4021,6.98,0.39,0,0,0,0,0,0,3.57,277,,,,,,,,,,
863.5,14929,6,1,5.85,0.2779,0.2579,0.02,0.3159,0.4378,0.5744,0.4378,-0.3943,6.95,0.41,0,0,0,0,0,0,3.67,275,,,,,,,,,,
864.45,14949,7,1,7.15,0.3575,0.245,0.1125,0.3043,0.4226,0.5552,0.4226,-0.3851,6.91,0.27,0,0,0,0,0,0,3.78,267,,,,,,,,,,
865.45,14969,8,1,8.1,0.3963,0.23,0.1663,0.2909,0.4051,0.533,0.4051,-0.3745,6.84,0.66,0,0,0,0,0,0,3.88,260,,,,,,,,,,
866.43,14989,11,1,10.8,0.5143,0.2136,0.3007,0.2759,0.3855,0.5083,0.3855,-0.3627,6.75,0.75,1,0,0,0,0,0,3.99,252,,,,,,,,,,
867.38,15009,1,1,0.7,0.0346,0.197,-0.1624,0.2597,0.3643,0.4816,0.3643,-0.35,6.65,0.65,0,0,0,0,0,0,4.09,244,,,,,,,,,,
868.37,15029,1,1,1.2,0.0632,0.1812,-0.1181,0.2428,0.3422,0.4537,0.3422,-0.3367,6.54,0.51,0,0,0,0,0,0,4.19,236,,,,,,,,,,
869.42,15049,0,1,0,0,0.1667,-0.1667,0.2259,0.3201,0.4258,0.3201,-0.3235,6.42,0.12,0,0,0,0,0,0,4.29,228,,,,,,,,,,
870.41,15069,0,1,0,0,0.1533,-0.1533,0.2096,0.2989,0.399,0.2989,-0.3108,6.3,0.2,0,0,0,0,0,0,4.39,220,,,,,,,,,,
871.37,15089,3,1,3.2,0.162,0.1378,0.0242,0.1947,0.2794,0.3744,0.2794,-0.299,6.17,0.17,0,0,0,0,0,0,4.49,212,,,,,,,,,,
872.38,15109,5,1,5.2,0.252,0.1229,0.129,0.1813,0.2619,0.3523,0.2619,-0.2883,6.04,0.24,0,0,0,0,0,0,4.57,203,,,,,,,,,,
873.35,15129,0,1,0,0,0.1093,-0.1093,0.1693,0.2462,0.3324,0.2462,-0.2786,5.91,0.18,0,0,0,0,0,0,4.66,195,,,,,,,,,,
874.32,15149,0,1,0,0,0.1007,-0.1007,0.158,0.2313,0.3135,0.2313,-0.2693,5.78,0.92,0,0,0,0,0,0,4.73,188,,,,,,,,,,
875.26,15169,1,1,0.6,0.0321,0.0934,-0.0613,0.1471,0.217,0.2953,0.217,-0.2602,5.65,0.66,0,0,0,0,0,0,4.8,180,,,,,,,,,,
876.33,15189,1,1,1.2,0.0653,0.0874,-0.0221,0.1366,0.2032,0.2778,0.2032,-0.2512,5.53,0.63,0,0,0,0,0,0,4.87,173,,,,,,,,,,
877.42,15209,1,1,0.9,0.0453,0.0826,-0.0373,0.1264,0.1897,0.2606,0.1897,-0.2422,5.41,0.79,0,0,0,0,0,0,4.92,166,,,,,,,,,,
878.43,15229,1,1,1.2,0.0571,0.0792,-0.0221,0.1163,0.1762,0.2434,0.1762,-0.2331,5.32,0.41,0,0,0,0,0,0,4.97,158,,,,,,,,,,
879.38,15249,1,1,1.05,0.0509,0.0771,-0.0262,0.1061,0.1626,0.2261,0.1626,-0.2236,5.26,0.44,0,0,0,0,0,0,5,153,,,,,,,,,,
880.35,15269,2,1,1.95,0.093,0.0761,0.0169,0.0957,0.1488,0.2083,0.1488,-0.2139,5.24,0.71,0,0,0,0,0,0,5.03,148,,,,,,,,,,
881.3,15289,0,1,0.4,0.0179,0.076,-0.0581,0.0851,0.1347,0.1903,0.1347,-0.2038,5.28,0.58,0,0,0,0,0,0,5.05,142,,,,,,,,,,
882.2,15309,2,1,1.6,0.08,0.0762,0.0038,0.0746,0.1206,0.1722,0.1206,-0.1935,5.37,0.55,0,0,0,0,0,0,5.06,137,,,,,,,,,,
883.2,15329,1,1,0.8,0.04,0.0763,-0.0363,0.0645,0.1071,0.1548,0.1071,-0.1834,5.51,0.46,0,0,0,0,0,0,5.07,132,,,,,,,,,,
884.2,15349,3,1,3.2,0.1571,0.076,0.0811,0.0554,0.0947,0.1387,0.0947,-0.1736,5.7,0.13,0,0,0,0,0,0,5.07,128,,,,,,,,,,
885.18,15369,1,1,1.1,0.0502,0.0739,-0.0236,0.0474,0.0838,0.1245,0.0838,-0.1645,5.91,0.43,0,0,0,0,0,0,5.06,124,,,,,,,,,,
886.1,15389,10,1,10.45,0.4976,0.0726,0.425,0.0409,0.0747,0.1126,0.0747,-0.1562,6.16,0.49,1,1,1,1,0,7.0061,5.06,121,,,,,,,,,,
887.05,15409,0,1,0,0,0.0714,-0.0714,0.0358,0.0674,0.1029,0.0674,-0.1487,6.41,0.47,0,0,0,0,0,0,5.05,117,,,,,,,,,,
888,15429,4,1,4,0.2,0.0704,0.1296,0.032,0.0618,0.0953,0.0618,-0.1421,6.68,0.86,1,1,1,1,0,1.3546,5.04,114,,,,,,,,,,
889,15449,0,1,0,0,0.0698,-0.0698,0.0292,0.0576,0.0895,0.0576,-0.1362,6.94,0.43,0,0,0,0,0,0,5.03,112,,,,,,,,,,
889.95,15469,8,1,7.6,0.3791,0.0693,0.3098,0.0274,0.0545,0.085,0.0545,-0.1309,7.19,0.36,1,1,1,1,0,5.1061,5.03,111,,,,,,,,,,
890.95,15489,0,1,0.4,0.0191,0.0688,-0.0497,0.026,0.0522,0.0814,0.0522,-0.1262,7.43,1,0,0,0,0,0,0,5.02,110,,,,,,,,,,
891.9,15509,3,1,2.7,0.1408,0.0683,0.0724,0.0252,0.0504,0.0787,0.0504,-0.1219,7.64,0.93,1,1,0,1,0,0.4405,5,109,,,,,,,,,,
892.95,15529,0,1,0.15,0.0075,0.0676,-0.0601,0.0247,0.0492,0.0766,0.0492,-0.118,7.84,0.88,0,0,0,0,0,0,4.99,107,,,,,,,,,,
893.95,15549,1,1,0.95,0.0475,0.0666,-0.0191,0.0245,0.0483,0.075,0.0483,-0.1145,8.01,0.94,0,0,0,0,0,0,4.96,107,,,,,,,,,,
894.95,15569,0,1,0.05,0.0024,0.0651,-0.0627,0.0244,0.0477,0.0738,0.0477,-0.1112,8.17,0.95,0,0,0,0,0,0,4.93,106,,,,,,,,,,
895.9,15589,3,1,2.7,0.1344,0.063,0.0713,0.0245,0.0472,0.0728,0.0472,-0.1082,8.3,0.84,0,0,0,0,1,0.4819,4.9,105,,,,,,,,,,
896.9,15609,0,1,0.3,0.015,0.0604,-0.0454,0.0246,0.0469,0.0719,0.0469,-0.1054,8.43,0.9,0,0,0,0,0,0,4.85,105,,,,,,,,,,
897.9,15629,0,1,0,0,0.0574,-0.0574,0.0247,0.0466,0.0711,0.0466,-0.1029,8.53,0.2,0,0,0,0,0,0,4.79,104,,,,,,,,,,
898.78,15649,0,1,0,0,0.054,-0.054,0.0249,0.0464,0.0705,0.0464,-0.1006,8.63,0.83,0,0,0,0,0,0,4.72,104,,,,,,,,,,
899.75,15669,0,1,0,0,0.0505,-0.0505,0.0251,0.0463,0.0701,0.0463,-0.0985,8.72,0.39,0,0,0,0,0,0,4.64,103,,,,,,,,,,
900.79,15689,0,1,0,0,0.047,-0.047,0.0254,0.0463,0.0698,0.0463,-0.0966,8.8,0.91,0,0,0,0,0,0,4.56,103,,,,,,,,,,
901.89,15709,17,1,17.1,0.7945,0.0436,0.7509,0.0256,0.0463,0.0695,0.0463,-0.0949,8.88,0.16,0,0,0,0,0,0,4.46,102,,,,,,,,,,
902.82,15729,4,1,3.8,0.1865,0.0406,0.1459,0.0259,0.0463,0.0692,0.0463,-0.0932,8.95,0.83,0,0,0,0,0,0,4.36,102,,,,,,,,,,
903.8,15749,2,1,2.4,0.12,0.0379,0.0821,0.0261,0.0463,0.0689,0.0463,-0.0915,9.04,0.08,1,1,1,1,0,18.48,4.25,102,,,,,,,,,,
904.8,15769,1,1,0.6,0.0327,0.0356,-0.0029,0.0264,0.0464,0.0687,0.0464,-0.0898,9.12,0.57,0,0,0,0,0,0,4.13,102,,,,,,,,,,
905.89,15789,3,1,2.7,0.1307,0.0337,0.097,0.0267,0.0464,0.0685,0.0464,-0.0882,9.21,0.2,0,0,0,0,1,1.0119,4.01,101,,,,,,,,,,
906.86,15809,0,1,0.45,0.0214,0.0322,-0.0108,0.0269,0.0464,0.0682,0.0464,-0.0864,9.29,0.36,0,0,0,0,0,0,3.88,101,,,,,,,,,,
907.81,15829,0,1,0,0,0.031,-0.031,0.027,0.0461,0.0675,0.0461,-0.0845,9.37,0.08,0,0,0,0,0,0,3.74,101,,,,,,,,,,
908.73,15849,0,1,0,0,0.0299,-0.0299,0.0268,0.0455,0.0665,0.0455,-0.0824,9.43,0.11,0,0,0,0,0,0,3.61,101,,,,,,,,,,
909.67,15869,0,1,0,0,0.0288,-0.0288,0.0263,0.0446,0.065,0.0446,-0.08,9.47,0.13,0,0,0,0,0,0,3.47,101,,,,,,,,,,
910.62,15889,0,1,0,0,0.0275,-0.0275,0.0256,0.0433,0.0632,0.0433,-0.0775,9.48,0.52,0,0,0,0,0,0,3.32,101,,,,,,,,,,
911.57,15909,0,1,0,0,0.026,-0.026,0.0247,0.0418,0.0609,0.0418,-0.0748,9.46,0.62,0,0,0,0,0,0,3.17,101,,,,,,,,,,
912.61,15929,0,1,0,0,0.0243,-0.0243,0.0236,0.04,0.0583,0.04,-0.072,9.41,0.58,0,0,0,0,0,0,3.02,101,,,,,,,,,,
913.62,15949,1,1,0.6,0.0294,0.0223,0.0071,0.0222,0.0379,0.0555,0.0379,-0.0691,9.33,0.64,0,0,0,0,0,0,2.87,,,,,,,,,,,
914.6,15969,0,1,0.4,0.0194,0.0201,-0.0007,0.0208,0.0357,0.0525,0.0357,-0.0662,9.22,0.39,0,0,0,0,0,0,2.71,,,,,,,,,,,
915.57,15989,1,1,0.55,0.0296,0.0178,0.0118,0.0193,0.0334,0.0493,0.0334,-0.0634,9.1,0.57,0,0,0,0,0,0,2.55,,,,,,,,,,,
916.65,16009,0,1,0.3,0.0163,0.0155,0.0008,0.0177,0.0311,0.0462,0.0311,-0.0606,8.96,0.44,0,0,0,0,0,0,2.39,,,,,,,,,,,
917.74,16029,0,1,0,0,0.0135,-0.0135,0.0161,0.0288,0.0431,0.0288,-0.0579,8.8,0.32,0,0,0,0,0,0,2.23,,,,,,,,,,,
918.75,16049,0,1,0,0,0.0119,-0.0119,0.0147,0.0267,0.0402,0.0267,-0.0555,8.63,0.33,0,0,0,0,0,0,2.07,,,,,,,,,,,
919.68,16069,0,1,0,0,0.0105,-0.0105,0.0134,0.0248,0.0376,0.0248,-0.0532,8.45,0,0,0,0,0,0,0,1.91,,,,,,,,,,,
920.62,16089,0,1,0,0,0.0101,-0.0101,0.0122,0.0231,0.0353,0.0231,-0.0513,8.24,0.49,0,0,0,0,0,0,1.75,,,,,,,,,,,
921.63,16109,1,1,1.3,0.0662,0.0101,0.0561,0.0112,0.0217,0.0334,0.0217,-0.0496,8.02,0.46,0,0,0,0,0,0,1.6,,,,,,,,,,,
922.65,16129,1,1,0.7,0.0339,0.0105,0.0234,0.0104,0.0204,0.0316,0.0204,-0.0481,7.77,0.68,0,0,0,0,1,0.7864,1.46,,,,,,,,,,,
923.62,16149,0,1,0,0,0.0111,-0.0111,0.0096,0.0193,0.0301,0.0193,-0.0469,7.52,0.35,0,0,0,0,0,0,1.32,,,,,,,,,,,
924.55,16169,0,1,0,0,0.0119,-0.0119,0.0088,0.0182,0.0287,0.0182,-0.0458,7.25,0.34,0,0,0,0,0,0,1.19,,,,,,,,,,,
925.53,16189,0,1,0,0,0.0127,-0.0127,0.0081,0.0172,0.0274,0.0172,-0.0449,6.98,0.89,0,0,0,0,0,0,1.08,,,,,,,,,,,
926.52,16209,0,1,0,0,0.0136,-0.0136,0.0073,0.0162,0.0261,0.0162,-0.0442,6.72,0.69,0,0,0,0,0,0,0.98,,,,,,,,,,,
927.59,16229,0,1,0,0,0.0146,-0.0146,0.0065,0.0151,0.0247,0.0151,-0.0435,6.47,0.86,0,0,0,0,0,0,0.88,,,,,,,,,,,
928.72,16249,0,1,0,0,0.0158,-0.0158,0.0056,0.014,0.0233,0.014,-0.043,6.24,0.7,0,0,0,0,0,0,0.81,,,,,,,,,,,
929.71,16269,0,1,0,0,0.0171,-0.0171,0.0047,0.0128,0.0219,0.0128,-0.0426,6.05,0.79,0,0,0,0,0,0,0.74,,,,,,,,,,,
930.7,16289,0,1,0,0,0.0186,-0.0186,0.0038,0.0117,0.0206,0.0117,-0.0424,5.89,0.78,0,0,0,0,0,0,0.69,,,,,,,,,,,
931.7,16309,0,1,0,0,0.0202,-0.0202,0.003,0.0108,0.0195,0.0108,-0.0423,5.78,0.85,0,0,0,0,0,0,0.64,,,,,,,,,,,
932.67,16329,0,1,0,0,0.0219,-0.0219,0.0023,0.01,0.0186,0.01,-0.0424,5.7,0.87,0,0,0,0,0,0,0.61,,,,,,,,,,,
933.65,16349,1,1,0.65,0.0306,0.0236,0.0069,0.0019,0.0095,0.0181,0.0095,-0.0427,5.66,0.83,0,0,0,0,0,0,0.59,,,,,,,,,,,
934.59,16369,0,1,0.45,0.021,0.0253,-0.0043,0.0016,0.0093,0.0179,0.0093,-0.0431,5.65,0.82,0,0,0,0,0,0,0.57,,,,,,,,,,,
935.52,16389,2,1,1.5,0.0714,0.0269,0.0445,0.0015,0.0093,0.018,0.0093,-0.0437,5.67,0.67,0,0,0,0,0,0,0.57,,,,,,,,,,,
936.48,16409,2,1,1.65,0.0786,0.0285,0.0501,0.0016,0.0095,0.0183,0.0095,-0.0444,5.7,0.68,0,0,0,0,1,1.5921,0.56,,,,,,,,,,,
937.43,16429,0,1,0.4,0.0187,0.0301,-0.0114,0.0017,0.0097,0.0187,0.0097,-0.0451,5.73,0.73,0,0,0,0,0,0,0.57,,,,,,,,,,,
938.36,16449,1,1,0.7,0.0318,0.0315,0.0003,0.0018,0.01,0.0191,0.01,-0.0458,5.78,0.86,0,0,0,0,0,0,0.57,,,,,,,,,,,
939.27,16469,0,1,0.2,0.0092,0.0328,-0.0236,0.0018,0.0101,0.0194,0.0101,-0.0465,5.83,0.6,0,0,0,0,0,0,0.58,,,,,,,,,,,
940.19,16489,1,1,0.85,0.0405,0.0337,0.0067,0.0018,0.0102,0.0196,0.0102,-0.0471,5.89,0.61,0,0,0,0,0,0,0.59,,,,,,,,,,,
941.14,16509,0,1,0.3,0.0142,0.0345,-0.0203,0.0017,0.0102,0.0197,0.0102,-0.0476,5.97,0.54,0,0,0,0,0,0,0.6,,,,,,,,,,,
942.09,16529,3,1,3,0.1364,0.035,0.1013,0.0016,0.0101,0.0196,0.0101,-0.048,6.05,0.35,0,0,0,0,1,1.8251,0.62,,,,,,,,,,,
943,16549,0,1,0,0,0.0354,-0.0354,0.0014,0.0099,0.0195,0.0099,-0.0484,6.15,0.26,0,0,0,0,0,0,0.63,,,,,,,,,,,
943.95,16569,2,1,1.9,0.0995,0.0355,0.064,0.0011,0.0096,0.0192,0.0096,-0.0487,6.26,0.25,0,0,0,0,1,1.0875,0.65,,,,,,,,,,,
945,16589,0,1,0.1,0.0052,0.0354,-0.0302,0.0008,0.0094,0.0189,0.0094,-0.0489,6.37,0.02,0,0,0,0,0,0,0.68,,,,,,,,,,,
946.05,16609,2,1,2,0.0952,0.035,0.0602,0.0006,0.0091,0.0186,0.0091,-0.049,6.48,0.18,0,0,0,0,1,1.0229,0.7,,,,,,,,,,,
947,16629,0,1,0,0,0.0344,-0.0344,0.0003,0.0088,0.0184,0.0088,-0.0492,6.6,0.28,0,0,0,0,0,0,0.73,,,,,,,,,,,
947.95,16649,0,1,0,0,0.0337,-0.0337,0.0002,0.0087,0.0182,0.0087,-0.0493,6.7,0.13,0,0,0,0,0,0,0.76,,,,,,,,,,,
948.9,16669,0,1,0,0,0.0329,-0.0329,0,0.0085,0.018,0.0085,-0.0493,6.8,0.18,0,0,0,0,0,0,0.79,,,,,,,,,,,
949.86,16689,2,1,1.7,0.0844,0.0323,0.0521,0,0.0084,0.0179,0.0084,-0.0493,6.9,0.21,0,0,0,0,1,0.8744,0.82,,,,,,,,,,,
950.85,16709,0,1,0.3,0.0157,0.0319,-0.0162,-0.0001,0.0083,0.0178,0.0083,-0.0492,6.98,0.2,0,0,0,0,0,0,0.84,,,,,,,,,,,
951.89,16729,0,1,0,0,0.0317,-0.0317,-0.0001,0.0083,0.0177,0.0083,-0.0491,7.05,0.26,0,0,0,0,0,0,0.87,,,,,,,,,,,
952.95,16749,0,1,0,0,0.0318,-0.0318,-0.0001,0.0082,0.0176,0.0082,-0.0489,7.11,0.22,0,0,0,0,0,0,0.89,,,,,,,,,,,
954,16769,1,1,0.95,0.05,0.032,0.018,-0.0002,0.0082,0.0175,0.0082,-0.0486,7.16,0.21,0,0,0,0,1,0.1973,0.92,,,,,,,,,,,
955.05,16789,0,1,0.2,0.0104,0.0321,-0.0217,-0.0002,0.0081,0.0173,0.0081,-0.0483,7.2,0.21,0,0,0,0,0,0,0.94,,,,,,,,,,,
956.09,16809,2,1,2,0.0909,0.0323,0.0587,-0.0002,0.008,0.0171,0.008,-0.0478,7.24,0.21,0,0,0,0,1,1.0139,0.95,,,,,,,,,,,
957,16829,0,1,0,0,0.0323,-0.0323,-0.0002,0.0079,0.0169,0.0079,-0.0473,7.28,0.24,0,0,0,0,0,0,0.97,,,,,,,,,,,
957.95,16849,1,1,0.95,0.0474,0.0323,0.0151,-0.0002,0.0078,0.0167,0.0078,-0.0467,7.31,0.2,0,0,0,0,1,0.1461,0.98,,,,,,,,,,,
958.95,16869,0,1,0.05,0.0024,0.0321,-0.0297,-0.0001,0.0078,0.0166,0.0078,-0.046,7.35,0.21,0,0,0,0,0,0,0.99,,,,,,,,,,,
959.9,16889,0,1,0,0,0.0318,-0.0318,0.0001,0.0079,0.0167,0.0079,-0.0454,7.38,0.19,0,0,0,0,0,0,0.99,,,,,,,,,,,
960.9,16909,0,1,0,0,0.0312,-0.0312,0.0005,0.0082,0.0169,0.0082,-0.0448,7.42,0.2,0,0,0,0,0,0,1,,,,,,,,,,,
961.82,16929,2,1,1.6,0.0819,0.0304,0.0515,0.001,0.0087,0.0174,0.0087,-0.0441,7.45,0.26,0,0,0,0,1,0.8567,1,,,,,,,,,,,
962.84,16949,0,1,0.3,0.0158,0.0294,-0.0136,0.0016,0.0093,0.018,0.0093,-0.0435,7.5,0.27,0,0,0,0,0,0,1,,,,,,,,,,,
963.89,16969,2,1,1.8,0.0831,0.0282,0.0549,0.0022,0.01,0.0187,0.01,-0.0429,7.55,0.39,0,0,0,0,1,0.8983,1,,,,,,,,,,,
964.82,16989,0,1,0.4,0.0214,0.0269,-0.0055,0.003,0.0108,0.0195,0.0108,-0.0422,7.63,0.39,0,0,0,0,0,0,1,,,,,,,,,,,
965.89,17009,5,1,4.5,0.2382,0.0256,0.2126,0.0038,0.0115,0.0202,0.0115,-0.0415,7.73,0.55,1,1,1,1,0,4.0213,1,,,,,,,,,,,
966.95,17029,0,1,0.25,0.0132,0.0242,-0.011,0.0045,0.0122,0.0209,0.0122,-0.0407,7.89,0.66,0,0,0,0,0,0,1,,,,,,,,,,,
968,17049,0,1,0,0,0.0227,-0.0227,0.0051,0.0129,0.0215,0.0129,-0.0398,8.11,0.6,0,0,0,0,0,0,1,,,,,,,,,,,
969,17069,0,1,0,0,0.0212,-0.0212,0.0058,0.0134,0.022,0.0134,-0.0388,8.41,0.43,0,0,0,0,0,0,1,,,,,,,,,,,
969.95,17089,2,1,1.9,0.0045,0.0196,-0.015,0.0063,0.0138,0.0223,0.0138,-0.0378,8.79,0.54,0,0,0,0,0,0,1,,,,,,,,,,,
