depth,age,char Count_i  (#),char Vol_i  (cm3),char Con_i        (# cm-3),charAcc,charBkg         (# cm-2 yr-1),char Peak       (# cm-2 yr-1),thresh          1             (# cm-2 yr-1),thresh          2             (# cm-2 yr-1),thresh          3             (# cm-2 yr-1),thresh FinalPos                 (# cm-2 yr-1),thresh FinalNeg                 (# cm-2 yr-1),SNI    (index)         ,thresh GOF         (p-val),peaks         1           ,peaks         2           ,peaks         3           ,peaks         Final    ,peaks Insig.,peak           Mag              (# cm-2 peak-1),smPeak Frequ       (peaks 1ka-1),smFRIs       (yr*fire-1),nFRIs       (#),mFRI       (yr fire-1),mFRI_uCI      (yr fire-1),mFRI_lCI     (yr fire-1),WBLb      (yr),WBLb_uCI      (yr),WBLb_lCI     (yr fire-1),WBLc     (unitless),WBLc_uCI     (unitless),WBLc_lCI     (unitless)
767.33,11601,75,1,74.6,3.5524,2.6707,0.8816,1.3861,2.037,2.7665,2.037,-2.4066,1.24,0.04,0,0,0,0,0,0,2.83,233,,,,,,,,,,
768.29,11621,58,1,58,2.6756,2.6954,-0.0198,1.4185,2.0779,2.8169,2.0779,-2.4234,1.18,0.02,0,0,0,0,0,0,2.92,228,,,,,,,,,,
769.21,11641,66,1,65.5,2.7351,2.7063,0.0288,1.4479,2.1145,2.8618,2.1145,-2.437,1.13,0.11,0,0,0,0,0,0,3.01,222,,,,,,,,,,
770.04,11661,37,1,37,1.6087,2.6952,-1.0865,1.4741,2.147,2.9012,2.147,-2.447,1.09,0.57,0,0,0,0,0,0,3.09,216,,,,,,,,,,
770.91,11681,33,1,32.5,1.2246,2.6562,-1.4316,1.4984,2.1765,2.9366,2.1765,-2.4531,1.05,0.17,0,0,0,0,0,0,3.18,210,,,,,,,,,,
771.67,11701,43,1,43,1.505,2.5898,-1.0848,1.5216,2.2041,2.9691,2.2041,-2.4557,1.02,0.12,0,0,0,0,0,0,3.27,204,,,,,,,,,,
772.37,11721,52,1,52.05,1.7446,2.504,-0.7594,1.5433,2.2294,2.9985,2.2294,-2.455,0.99,0.27,0,0,0,0,0,0,3.36,199,,,,,,,,,,
773.04,11741,53,1,53,1.963,2.4108,-0.4478,1.5616,2.2502,3.022,2.2502,-2.4509,0.98,0,0,0,0,0,0,0,3.44,193,,,,,,,,,,
773.78,11761,85,1,84.5,2.9785,2.3209,0.6577,1.5738,2.2631,3.0356,2.2631,-2.4425,0.98,0.06,0,0,0,0,0,0,3.53,187,,,,,,,,,,
774.48,11781,100,1,99.5,3.4617,2.2406,1.221,1.5778,2.2654,3.0362,2.2654,-2.429,1,0.32,0,0,0,0,0,0,3.61,181,,,,,,,,,,
775.18,11801,104,1,104,3.7143,2.2187,1.4956,1.5732,2.2568,3.023,2.2568,-2.4101,1.05,0.05,0,0,0,0,0,0,3.68,174,,,,,,,,,,
775.89,11821,125,1,125.25,3.8971,2.1523,1.7449,1.5605,2.2377,2.9968,2.2377,-2.3856,1.11,0.01,0,0,0,0,0,0,3.75,168,,,,,,,,,,
776.52,11841,123,1,123.4,3.7628,2.0946,1.6682,1.5417,2.2105,2.9602,2.2105,-2.356,1.18,0.87,0,0,0,0,0,0,3.82,163,,,,,,,,,,
777.13,11861,101,1,101,3.1563,2.0419,1.1144,1.5179,2.1767,2.9152,2.1767,-2.3212,1.27,0.03,0,0,0,0,0,0,3.88,158,,,,,,,,,,
777.75,11881,109,1,109.4,3.4849,1.9908,1.4941,1.49,2.1371,2.8626,2.1371,-2.2813,1.36,0.17,0,0,0,0,0,0,3.93,153,,,,,,,,,,
778.39,11901,116,1,115.75,3.728,1.9392,1.7889,1.4579,2.0919,2.8024,2.0919,-2.2362,1.46,0.05,0,0,0,0,0,0,3.99,149,,,,,,,,,,
779.03,11921,130,1,130,4.0625,1.8862,2.1763,1.421,2.04,2.7338,2.04,-2.186,1.58,0.03,0,1,0,1,0,2.7258,4.04,144,,,,,,,,,,
779.66,11941,111,1,111.1,3.6335,1.8315,1.802,1.3785,1.9808,2.6559,1.9808,-2.131,1.7,0.76,1,0,0,0,0,0,4.09,141,,,,,,,,,,
780.31,11961,88,1,88,3.0345,1.7752,1.2593,1.3307,1.9146,2.569,1.9146,-2.0715,1.84,0.08,0,0,0,0,0,0,4.14,140,,,,,,,,,,
781,11981,136,1,136,4.1212,1.7184,2.4028,1.2787,1.8429,2.4752,1.8429,-2.0087,1.99,0.27,0,0,0,0,0,0,4.18,138,,,,,,,,,,
781.61,12001,115,1,115,3.5635,1.6618,1.9017,1.2239,1.7675,2.3768,1.7675,-1.9439,2.15,0.15,1,1,0,1,0,14.5764,4.23,137,,,,,,,,,,
782.23,12021,76,1,76,2.4516,1.6145,0.8371,1.1671,1.6898,2.2756,1.6898,-1.8783,2.31,0.07,0,0,0,0,0,0,4.28,136,,,,,,,,,,
782.87,12041,129,1,128.8,3.9534,1.5663,2.3871,1.1101,1.6118,2.1741,1.6118,-1.8134,2.48,0.76,0,0,0,0,0,0,4.33,136,,,,,,,,,,
783.48,12061,123,1,123.25,3.7348,1.5005,2.2343,1.0539,1.535,2.0744,1.535,-1.75,2.65,0.69,1,1,1,1,0,30.9658,4.37,138,,,,,,,,,,
784.09,12081,17,1,17,0.5152,1.4281,-0.913,0.9985,1.4596,1.9765,1.4596,-1.6884,2.82,0.62,0,0,0,0,0,0,4.42,139,,,,,,,,,,
784.7,12101,15,1,14.5,0.4614,1.3478,-0.8864,0.9441,1.3856,1.8805,1.3856,-1.6287,3,0.12,0,0,0,0,0,0,4.46,141,,,,,,,,,,
785.33,12121,12,1,12,0.4,1.2591,-0.8591,0.8904,1.3128,1.7862,1.3128,-1.5708,3.17,0.97,0,0,0,0,0,0,4.49,143,,,,,,,,,,
786,12141,7,1,7,0.2333,1.1648,-0.9315,0.8368,1.2402,1.6924,1.2402,-1.5141,3.34,0.19,0,0,0,0,0,0,4.52,145,,,,,,,,,,
786.67,12161,12,1,12,0.3875,1.0705,-0.683,0.7834,1.168,1.599,1.168,-1.4576,3.51,0.74,0,0,0,0,0,0,4.53,148,,,,,,,,,,
787.31,12181,17,1,17,0.5313,0.9816,-0.4503,0.7315,1.0974,1.5076,1.0974,-1.401,3.66,0.65,0,0,0,0,0,0,4.54,151,,,,,,,,,,
787.94,12201,26,1,26,0.8881,0.8873,0.0008,0.6829,1.0309,1.4209,1.0309,-1.3447,3.8,0.47,0,0,0,0,0,0,4.54,154,,,,,,,,,,
788.62,12221,22,1,21.6,0.7448,0.8076,-0.0628,0.638,0.9687,1.3394,0.9687,-1.289,3.92,0.34,0,0,0,0,0,0,4.54,157,,,,,,,,,,
789.31,12241,15,1,15,0.5172,0.7568,-0.2395,0.5965,0.9107,1.2629,0.9107,-1.2344,4.02,0.36,0,0,0,0,0,0,4.52,161,,,,,,,,,,
790,12261,15,1,15,0.5,0.718,-0.218,0.5584,0.857,1.1917,0.857,-1.1813,4.12,0.39,0,0,0,0,0,0,4.5,165,,,,,,,,,,
790.67,12281,15,1,15,0.4844,0.6864,-0.202,0.5244,0.8083,1.1266,0.8083,-1.1303,4.2,0.55,0,0,0,0,0,0,4.47,168,,,,,,,,,,
791.31,12301,15,1,15,0.4688,0.6599,-0.1911,0.495,0.7657,1.069,0.7657,-1.0821,4.27,0.32,0,0,0,0,0,0,4.43,172,,,,,,,,,,
791.94,12321,27,1,26.7,0.8344,0.632,0.2024,0.4696,0.7281,1.0179,0.7281,-1.0368,4.34,0.26,0,0,0,0,0,0,4.39,176,,,,,,,,,,
792.56,12341,21,1,21.4,0.6627,0.6134,0.0493,0.4466,0.6938,0.971,0.6938,-0.994,4.4,0.48,0,0,0,0,0,0,4.35,180,,,,,,,,,,
793.18,12361,6,1,6,0.1818,0.5923,-0.4105,0.4254,0.6621,0.9273,0.6621,-0.9535,4.47,0.33,0,0,0,0,0,0,4.3,184,,,,,,,,,,
793.79,12381,5,1,5.35,0.1727,0.5751,-0.4024,0.4063,0.633,0.8872,0.633,-0.915,4.53,0.37,0,0,0,0,0,0,4.26,189,,,,,,,,,,
794.43,12401,11,1,11.45,0.3798,0.5655,-0.1857,0.3905,0.6083,0.8525,0.6083,-0.8791,4.59,0.38,0,0,0,0,0,0,4.22,193,,,,,,,,,,
795.1,12421,48,1,48,1.5484,0.5562,0.9922,0.3793,0.5896,0.8253,0.5896,-0.8462,4.64,0.37,0,1,1,1,0,8.0527,4.18,197,,,,,,,,,,
795.74,12441,29,1,28.8,0.9675,0.5504,0.417,0.3729,0.577,0.8058,0.577,-0.8164,4.69,0.07,1,0,0,0,0,0,4.15,201,,,,,,,,,,
796.41,12461,18,1,17.8,0.7645,0.5443,0.2201,0.3701,0.5691,0.792,0.5691,-0.789,4.73,0.19,0,0,0,0,0,0,4.12,204,,,,,,,,,,
797.27,12481,28,1,28,2.5455,0.5384,2.007,0.3695,0.5639,0.7818,0.5639,-0.7633,4.79,0.35,0,0,0,0,0,0,4.1,208,,,,,,,,,,
799.09,12501,22,1,21.5,1.324,0.5333,0.7907,0.3694,0.5595,0.7727,0.5595,-0.7387,4.85,0.75,1,1,1,1,0,35.1602,4.09,211,,,,,,,,,,
800.32,12521,15,1,15,0.4839,0.529,-0.0451,0.3692,0.5553,0.7639,0.5553,-0.7152,4.93,0.97,0,0,0,0,0,0,4.08,215,,,,,,,,,,
800.97,12541,11,1,11.2,0.3613,0.5248,-0.1635,0.3691,0.5514,0.7557,0.5514,-0.6931,5.03,0.92,0,0,0,0,0,0,4.07,218,,,,,,,,,,
801.61,12561,13,1,12.6,0.4177,0.5209,-0.1032,0.3693,0.5482,0.7486,0.5482,-0.6728,5.13,0.89,0,0,0,0,0,0,4.07,220,,,,,,,,,,
802.28,12581,15,1,15,0.5172,0.5168,0.0004,0.37,0.5459,0.743,0.5459,-0.6547,5.25,0.95,0,0,0,0,0,0,4.07,222,,,,,,,,,,
802.97,12601,14,1,14.05,0.4691,0.5123,-0.0431,0.3715,0.5449,0.7393,0.5449,-0.6392,5.38,0.84,0,0,0,0,0,0,4.08,224,,,,,,,,,,
803.63,12621,17,1,16.7,0.5653,0.507,0.0583,0.3739,0.5457,0.7381,0.5457,-0.6266,5.53,0.83,0,0,0,0,0,0,4.08,226,,,,,,,,,,
804.31,12641,20,1,20,0.6897,0.5014,0.1883,0.3776,0.5484,0.7398,0.5484,-0.6174,5.68,0.86,0,0,0,0,0,0,4.09,227,,,,,,,,,,
805,12661,11,1,11,0.3667,0.4956,-0.129,0.3828,0.5534,0.7447,0.5534,-0.6115,5.83,0.07,0,0,0,0,0,0,4.09,226,,,,,,,,,,
805.67,12681,15,1,14.5,0.4917,0.4902,0.0015,0.3894,0.5607,0.7527,0.5607,-0.6089,5.99,0.82,0,0,0,0,0,0,4.1,226,,,,,,,,,,
806.34,12701,18,1,17.6,0.608,0.4851,0.1229,0.3972,0.5699,0.7634,0.5699,-0.6091,6.14,0.82,0,0,0,0,0,0,4.11,225,,,,,,,,,,
807.04,12721,10,1,10,0.3571,0.4808,-0.1237,0.4058,0.5803,0.776,0.5803,-0.6115,6.29,0.62,0,0,0,0,0,0,4.12,225,,,,,,,,,,
807.75,12741,18,1,17.8,0.6215,0.4822,0.1393,0.4149,0.5917,0.7898,0.5917,-0.6153,6.42,0.85,0,0,0,0,0,0,4.14,222,,,,,,,,,,
808.45,12761,20,1,19.6,0.6714,0.4811,0.1903,0.4239,0.603,0.8038,0.603,-0.6197,6.55,0.89,0,0,0,0,0,0,4.15,219,,,,,,,,,,
809.13,12781,10,1,10,0.3333,0.4812,-0.1478,0.4326,0.614,0.8173,0.614,-0.6243,6.65,0.95,0,0,0,0,0,0,4.17,215,,,,,,,,,,
809.8,12801,7,1,6.5,0.2219,0.4818,-0.2599,0.441,0.6246,0.8304,0.6246,-0.6291,6.74,0.95,0,0,0,0,0,0,4.19,212,,,,,,,,,,
810.48,12821,4,1,3.75,0.1282,0.4823,-0.3541,0.449,0.6349,0.8432,0.6349,-0.6342,6.81,0.94,0,0,0,0,0,0,4.22,208,,,,,,,,,,
811.17,12841,0,1,0,0,0.4825,-0.4825,0.4567,0.6449,0.8558,0.6449,-0.6399,6.86,0.6,0,0,0,0,0,0,4.25,204,,,,,,,,,,
811.83,12861,20,1,19.5,0.7719,0.4822,0.2897,0.4641,0.6547,0.8682,0.6547,-0.6462,6.9,0.89,0,0,0,0,0,0,4.28,198,,,,,,,,,,
812.63,12881,16,1,16.1,0.8228,0.4818,0.341,0.4714,0.6644,0.8807,0.6644,-0.6531,6.92,0.97,0,0,0,0,0,0,4.31,193,,,,,,,,,,
813.65,12901,5,1,5.2,0.3059,0.4809,-0.1751,0.4786,0.6741,0.8933,0.6741,-0.6609,6.92,0.84,0,0,0,0,0,0,4.34,187,,,,,,,,,,
814.82,12921,4,1,4.05,0.2517,0.4792,-0.2275,0.486,0.6843,0.9065,0.6843,-0.6694,6.9,0.89,0,0,0,0,0,0,4.38,182,,,,,,,,,,
816.07,12941,7,1,6.5,0.4252,0.4738,-0.0486,0.4939,0.6952,0.9207,0.6952,-0.6787,6.86,0.9,0,0,0,0,0,0,4.42,176,,,,,,,,,,
817.38,12961,11,1,11,0.6493,0.47,0.1793,0.5026,0.707,0.9362,0.707,-0.6887,6.81,0.72,0,0,0,0,0,0,4.46,171,,,,,,,,,,
818.56,12981,18,1,18,1.0353,0.4665,0.5688,0.5122,0.7201,0.9531,0.7201,-0.6993,6.74,0.64,1,0,0,0,0,0,4.5,166,,,,,,,,,,
819.71,13001,10,1,10,0.6158,0.4634,0.1524,0.5226,0.7342,0.9714,0.7342,-0.7103,6.65,0.58,0,0,0,0,0,0,4.54,161,,,,,,,,,,
820.94,13021,4,1,4.35,0.2719,0.461,-0.1891,0.5337,0.7491,0.9905,0.7491,-0.7213,6.56,0.53,0,0,0,0,0,0,4.58,156,,,,,,,,,,
822.19,13041,9,1,9.25,0.5781,0.4596,0.1185,0.5456,0.7648,1.0106,0.7648,-0.7321,6.46,0.74,0,0,0,0,0,0,4.61,152,,,,,,,,,,
823.44,13061,19,1,19.2,1.0958,0.4594,0.6364,0.5582,0.7814,1.0317,0.7814,-0.7428,6.36,0.53,0,0,0,0,0,0,4.65,148,,,,,,,,,,
824.58,13081,94,1,93.6,5.4805,0.4602,5.0203,0.5716,0.799,1.0539,0.799,-0.7536,6.26,0.43,0,0,0,0,0,0,4.68,145,,,,,,,,,,
825.75,13101,35,1,35.2,2.2,0.4617,1.7383,0.586,0.8178,1.0776,0.8178,-0.7646,6.16,0.34,1,1,1,1,0,107.9753,4.72,141,,,,,,,,,,
827,13121,2,1,2,0.1235,0.4632,-0.3397,0.6015,0.8378,1.1028,0.8378,-0.7759,6.06,0.27,0,0,0,0,0,0,4.75,138,,,,,,,,,,
828.24,13141,2,1,1.65,0.0992,0.4636,-0.3644,0.618,0.8592,1.1296,0.8592,-0.7877,5.97,0.23,0,0,0,0,0,0,4.79,136,,,,,,,,,,
829.44,13161,22,1,22.45,1.3577,0.4622,0.8955,0.6354,0.8817,1.1578,0.8817,-0.8,5.88,0.28,1,1,0,1,0,0.2761,4.82,134,,,,,,,,,,
830.65,13181,13,1,13.4,0.7882,0.4591,0.3291,0.6533,0.9049,1.1869,0.9049,-0.8126,5.81,0.46,0,0,0,0,0,0,4.86,133,,,,,,,,,,
831.82,13201,9,1,8.75,0.5662,0.4549,0.1113,0.6713,0.9281,1.216,0.9281,-0.8251,5.75,0.37,0,0,0,0,0,0,4.89,131,,,,,,,,,,
833.12,13221,2,1,2.25,0.1324,0.45,-0.3177,0.689,0.951,1.2446,0.951,-0.8373,5.7,0.43,0,0,0,0,0,0,4.93,130,,,,,,,,,,
834.29,13241,2,1,1.8,0.1059,0.4451,-0.3393,0.7061,0.9729,1.272,0.9729,-0.8487,5.66,0.4,0,0,0,0,0,0,4.97,129,,,,,,,,,,
835.47,13261,3,1,2.75,0.1568,0.4407,-0.2838,0.7222,0.9936,1.2977,0.9936,-0.8591,5.62,0.53,0,0,0,0,0,0,5,130,,,,,,,,,,
836.61,13281,18,1,18,1.0382,0.437,0.6012,0.7371,1.0125,1.3213,1.0125,-0.8681,5.59,0.57,0,0,0,0,0,0,5.04,131,,,,,,,,,,
837.76,13301,32,1,32.2,1.8941,0.4352,1.4589,0.7505,1.0296,1.3424,1.0296,-0.8756,5.57,0.66,1,1,1,1,0,8.5862,5.09,131,,,,,,,,,,
838.94,13321,4,1,4.45,0.2603,0.4362,-0.1758,0.7626,1.0448,1.361,1.0448,-0.8815,5.56,0.57,0,0,0,0,0,0,5.13,132,,,,,,,,,,
840.11,13341,11,1,10.6,0.5889,0.44,0.1488,0.7734,1.0581,1.3773,1.0581,-0.8858,5.54,0.48,0,0,0,0,0,0,5.18,134,,,,,,,,,,
841.22,13361,36,1,36.3,2.0523,0.4503,1.602,0.7828,1.0697,1.3912,1.0697,-0.8888,5.53,0.58,1,1,1,1,0,10.647,5.22,137,,,,,,,,,,
842.35,13381,19,1,18.7,1.1,0.4571,0.6429,0.791,1.0795,1.403,1.0795,-0.8905,5.53,0.1,0,0,0,0,0,0,5.27,139,,,,,,,,,,
843.53,13401,9,1,9.4,0.5345,0.4653,0.0692,0.798,1.0879,1.4129,1.0879,-0.8913,5.53,0.58,0,0,0,0,0,0,5.32,142,,,,,,,,,,
844.67,13421,5,1,5.2,0.3142,0.4745,-0.1604,0.8039,1.0948,1.4209,1.0948,-0.8914,5.53,0.55,0,0,0,0,0,0,5.36,145,,,,,,,,,,
845.88,13441,21,1,21.15,1.2519,0.4856,0.7663,0.8086,1.1003,1.4272,1.1003,-0.8909,5.54,0.29,0,0,0,0,0,0,5.4,148,,,,,,,,,,
847.06,13461,1,1,1.2,0.0706,0.4958,-0.4252,0.8122,1.1043,1.4318,1.1043,-0.8899,5.55,0.5,0,0,0,0,0,0,5.44,152,,,,,,,,,,
848.24,13481,3,1,2.7,0.1662,0.5063,-0.3401,0.8147,1.107,1.4346,1.107,-0.8885,5.57,0.5,0,0,0,0,0,0,5.47,155,,,,,,,,,,
849.47,13501,2,1,2.2,0.132,0.5154,-0.3834,0.8159,1.108,1.4355,1.108,-0.8866,5.59,0.44,0,0,0,0,0,0,5.5,158,,,,,,,,,,
850.67,13521,23,1,23.4,1.3535,0.5259,0.8276,0.8157,1.1073,1.4343,1.1073,-0.8841,5.61,0.47,1,0,0,0,0,0,5.52,162,,,,,,,,,,
851.82,13541,8,1,8.35,0.4912,0.5366,-0.0455,0.8139,1.1047,1.4307,1.1047,-0.8809,5.63,0.48,0,0,0,0,0,0,5.54,165,,,,,,,,,,
853,13561,6,1,6.2,0.3829,0.5476,-0.1647,0.8105,1.1001,1.4248,1.1001,-0.8771,5.66,0.5,0,0,0,0,0,0,5.55,167,,,,,,,,,,
854.24,13581,12,1,11.75,0.6777,0.5588,0.119,0.8056,1.0936,1.4164,1.0936,-0.8727,5.69,0.55,0,0,0,0,0,0,5.56,169,,,,,,,,,,
855.39,13601,17,1,17.2,1.0416,0.5697,0.4719,0.7992,1.0852,1.4058,1.0852,-0.8676,5.71,0.62,0,0,0,0,0,0,5.56,171,,,,,,,,,,
856.6,13621,8,1,8.2,0.5016,0.5798,-0.0782,0.7915,1.0753,1.3934,1.0753,-0.862,5.74,0.61,0,0,0,0,0,0,5.55,173,,,,,,,,,,
857.82,13641,21,1,20.65,1.3362,0.5886,0.7476,0.7829,1.0642,1.3794,1.0642,-0.8561,5.76,0.63,0,0,0,0,0,0,5.54,174,,,,,,,,,,
859.12,13661,15,1,14.75,0.8966,0.5957,0.3008,0.7736,1.0522,1.3646,1.0522,-0.8501,5.78,0.57,0,0,0,0,0,0,5.53,175,,,,,,,,,,
860.33,13681,4,1,4,0.251,0.6012,-0.3502,0.7641,1.0401,1.3495,1.0401,-0.8443,5.8,0.53,0,0,0,0,0,0,5.52,176,,,,,,,,,,
861.59,13701,3,1,2.75,0.1618,0.6051,-0.4433,0.7548,1.0283,1.335,1.0283,-0.8392,5.81,0.48,0,0,0,0,0,0,5.5,176,,,,,,,,,,
862.76,13721,11,1,11.4,0.6706,0.6079,0.0627,0.7461,1.0174,1.3215,1.0174,-0.8348,5.83,0.43,0,0,0,0,0,0,5.49,177,,,,,,,,,,
863.94,13741,92,1,91.8,5.37,0.6103,4.7597,0.7377,1.0069,1.3087,1.0069,-0.8311,5.83,0.32,0,0,0,0,0,0,5.48,177,,,,,,,,,,
865.11,13761,68,1,67.6,3.7997,0.6209,3.1789,0.7296,0.9969,1.2965,0.9969,-0.8281,5.83,0.31,0,1,1,1,0,124.6313,5.47,177,,,,,,,,,,
866.24,13781,23,1,22.85,1.3735,0.6214,0.7522,0.7218,0.9874,1.2851,0.9874,-0.8256,5.82,0.42,0,0,0,0,0,0,5.47,177,,,,,,,,,,
867.44,13801,21,1,21.4,1.3865,0.62,0.7665,0.715,0.9791,1.2751,0.9791,-0.8239,5.8,0.51,1,0,0,0,0,0,5.47,177,,,,,,,,,,
868.73,13821,8,1,8.2,0.4738,0.6163,-0.1425,0.7098,0.9728,1.2677,0.9728,-0.8229,5.78,0.58,0,0,0,0,0,0,5.48,177,,,,,,,,,,
869.89,13841,38,1,38.2,2.4803,0.6099,1.8704,0.7064,0.9689,1.263,0.9689,-0.8228,5.74,0.58,1,1,1,1,0,18.0313,5.49,177,,,,,,,,,,
871.19,13861,20,1,19.9,1.2438,0.5936,0.6501,0.7044,0.9666,1.2604,0.9666,-0.8231,5.69,0.44,0,0,0,0,0,0,5.5,176,,,,,,,,,,
872.44,13881,12,1,12.15,0.6599,0.5834,0.0765,0.703,0.965,1.2586,0.965,-0.8234,5.62,0.47,0,0,0,0,0,0,5.52,176,,,,,,,,,,
873.52,13901,8,1,8,0.3905,0.5721,-0.1816,0.7014,0.963,1.2563,0.963,-0.8232,5.56,0.68,0,0,0,0,0,0,5.54,175,,,,,,,,,,
874.5,13921,19,1,19,0.95,0.56,0.39,0.6987,0.9597,1.2522,0.9597,-0.8221,5.48,0.74,0,0,0,0,0,0,5.56,175,,,,,,,,,,
875.5,13941,22,1,21.5,1.0494,0.5472,0.5022,0.6942,0.954,1.2452,0.954,-0.8197,5.4,0.74,0,0,0,0,0,0,5.59,174,,,,,,,,,,
876.48,13961,10,1,10.2,0.5371,0.5309,0.0063,0.6875,0.9455,1.2346,0.9455,-0.8158,5.32,0.77,0,0,0,0,0,0,5.62,173,,,,,,,,,,
877.53,13981,6,1,6.2,0.3784,0.5186,-0.1402,0.6785,0.934,1.2204,0.934,-0.8104,5.24,0.71,0,0,0,0,0,0,5.65,171,,,,,,,,,,
878.75,14001,3,1,2.65,0.1751,0.5062,-0.3311,0.6674,0.9198,1.2028,0.9198,-0.8036,5.17,0.5,0,0,0,0,0,0,5.68,170,,,,,,,,,,
880.07,14021,5,1,5.45,0.3893,0.4937,-0.1044,0.6544,0.9032,1.1822,0.9032,-0.7958,5.1,0.82,0,0,0,0,0,0,5.71,169,,,,,,,,,,
881.5,14041,7,1,7.4,0.5286,0.4816,0.047,0.6398,0.8846,1.1591,0.8846,-0.7872,5.04,0.7,0,0,0,0,0,0,5.75,168,,,,,,,,,,
882.93,14061,7,1,6.65,0.433,0.471,-0.038,0.6239,0.8645,1.1342,0.8645,-0.7781,4.98,0.62,0,0,0,0,0,0,5.78,166,,,,,,,,,,
884.23,14081,26,1,25.5,1.8915,0.4696,1.4219,0.6076,0.8438,1.1086,0.8438,-0.769,4.94,0.39,0,1,1,1,0,11.5611,5.82,165,,,,,,,,,,
885.71,14101,16,1,16,1.1352,0.4711,0.6642,0.5923,0.8245,1.0848,0.8245,-0.7607,4.9,0.12,1,0,0,0,0,0,5.85,163,,,,,,,,,,
887.13,14121,4,1,3.95,0.2576,0.4672,-0.2096,0.5793,0.8081,1.0645,0.8081,-0.754,4.86,0.27,0,0,0,0,0,0,5.89,162,,,,,,,,,,
888.44,14141,2,1,2,0.1348,0.4638,-0.3289,0.5699,0.7963,1.0501,0.7963,-0.7494,4.83,0.47,0,0,0,0,0,0,5.92,160,,,,,,,,,,
889.79,14161,0,1,0.45,0.0318,0.4606,-0.4288,0.5653,0.7906,1.0431,0.7906,-0.7473,4.79,0.73,0,0,0,0,0,0,5.95,159,,,,,,,,,,
891.2,14181,1,1,1,0.0708,0.4578,-0.3871,0.566,0.7915,1.0443,0.7915,-0.7481,4.77,0.89,0,0,0,0,0,0,5.98,158,,,,,,,,,,
892.62,14201,3,1,2.5,0.1653,0.4555,-0.2902,0.573,0.8005,1.0555,0.8005,-0.7526,4.75,0.77,0,0,0,0,0,0,6,156,,,,,,,,,,
893.94,14221,8,1,7.5,0.4922,0.4502,0.042,0.5856,0.8166,1.0756,0.8166,-0.7606,4.73,1,0,0,0,0,0,0,6.03,155,,,,,,,,,,
895.25,14241,26,1,26.4,1.7443,0.4492,1.2951,0.6021,0.8378,1.102,0.8378,-0.7712,4.73,0.91,0,0,0,0,0,0,6.05,154,,,,,,,,,,
896.57,14261,29,1,29.2,1.9032,0.4486,1.4546,0.6205,0.8614,1.1314,0.8614,-0.7832,4.73,0.74,1,1,1,1,0,22.06,6.07,154,,,,,,,,,,
897.88,14281,13,1,13.3,0.7481,0.4483,0.2999,0.6388,0.8849,1.1607,0.8849,-0.7952,4.75,0.93,0,0,0,0,0,0,6.08,153,,,,,,,,,,
899,14301,5,1,4.75,0.3117,0.4483,-0.1366,0.6556,0.9065,1.1877,0.9065,-0.8063,4.78,0.84,0,0,0,0,0,0,6.09,153,,,,,,,,,,
900.31,14321,10,1,10.15,0.6534,0.4491,0.2043,0.67,0.925,1.2108,0.925,-0.8158,4.82,0.76,0,0,0,0,0,0,6.09,152,,,,,,,,,,
901.6,14341,22,1,21.7,1.4467,0.4511,0.9956,0.6817,0.9399,1.2294,0.9399,-0.8232,4.88,0.61,0,0,0,0,0,0,6.09,152,,,,,,,,,,
902.93,14361,31,1,30.9,1.7338,0.4538,1.2801,0.6907,0.9515,1.2437,0.9515,-0.8285,4.94,0.6,0,0,0,0,0,0,6.08,153,,,,,,,,,,
904.06,14381,31,1,31.1,1.7602,0.4582,1.302,0.6981,0.9606,1.2549,0.9606,-0.832,5.01,0.67,1,1,1,1,0,15.9624,6.07,153,,,,,,,,,,
905.19,14401,9,1,8.65,0.5406,0.4638,0.0768,0.7047,0.9687,1.2647,0.9687,-0.8341,5.08,0.24,0,0,0,0,0,0,6.05,153,,,,,,,,,,
906.44,14421,18,1,17.9,1.0504,0.47,0.5804,0.7115,0.9769,1.2744,0.9769,-0.8353,5.16,0.74,0,0,0,0,0,0,6.03,154,,,,,,,,,,
907.61,14441,14,1,13.65,0.7324,0.4762,0.2562,0.7185,0.9852,1.2842,0.9852,-0.8359,5.25,0.21,0,0,0,0,0,0,6,154,,,,,,,,,,
908.68,14461,8,1,7.7,0.4386,0.4818,-0.0431,0.7251,0.9929,1.2931,0.9929,-0.8356,5.34,0.36,0,0,0,0,0,0,5.96,155,,,,,,,,,,
909.82,14481,5,1,5.45,0.3054,0.4864,-0.1809,0.7306,0.9991,1.3001,0.9991,-0.8342,5.43,0.69,0,0,0,0,0,0,5.92,156,,,,,,,,,,
910.94,14501,44,1,43.95,2.5781,0.4895,2.0886,0.7343,1.003,1.3042,1.003,-0.8315,5.54,0.06,0,0,0,0,0,0,5.87,157,,,,,,,,,,
912.12,14521,36,1,36,2.0882,0.4908,1.5974,0.7357,1.0039,1.3046,1.0039,-0.8273,5.66,0.67,0,0,0,0,0,0,5.82,158,,,,,,,,,,
913.28,14541,38,1,37.75,2.0972,0.4899,1.6073,0.7337,1.0005,1.2996,1.0005,-0.8211,5.79,0.63,1,1,1,1,0,50.2906,5.76,159,,,,,,,,,,
914.39,14561,2,1,1.55,0.0861,0.4867,-0.4006,0.7273,0.9915,1.2877,0.9915,-0.8123,5.93,0.62,0,0,0,0,0,0,5.7,161,,,,,,,,,,
