"Silver_id","Silver_age","Abies balsamea","Acer negundo","Acer pensylvanicum","Acer rubrum","Acer saccharinum","Acer saccharum","Acer undiff.","Alnus incana","Alnus viridis subsp. crispa","Amaranthaceae undiff.","Ambrosia","Artemisia","Asteraceae undiff.","Balsaminaceae","Betula","Brassicaceae","Campanulaceae","Cannabaceae","Carya","Castanea","Celtis","Cephalanthus","Cornus","Corylus","Cupressaceae/Taxaceae undiff.","Cyperaceae","Eupatorium","Fabaceae","Fagus grandifolia","Fraxinus americana","Fraxinus pennsylvanica","Fraxinus quadrangulata/F. nigra-type","Galium","Ilex","Indeterminable","Iva","Juglans cinerea","Juglans nigra","Larix","Liquidambar","Mentha","Morus","Myrica","Myriophyllum","Nuphar","Nyssa","Ostrya/Carpinus","Oxalis","Picea undiff.","Pinus banksiana/P. resinosa","Pinus strobus","Pinus undiff.","Plantago","Platanus","Poaceae","Polygonaceae undiff.","Populus","Potamogeton","Potentilla","Quercus","Ranunculaceae undiff.","Rhamnus","Rosaceae undiff.","Rumex","Salix","Salsola","Sambucus","Sarcobatus","Saxifragaceae","Shepherdia","Sparganium","Stachys","Thalictrum","Tilia","Triglochin","Tsuga","Typha","Ulmus","Urtica","Vaccinium","Viburnum","Violaceae","Vitis","Zanthoxylum americanum"
164665,9512,0,0.583090379008746,0.583090379008746,1.16618075801749,0.583090379008746,3.49854227405248,0,0,0,0.291545189504373,2.62390670553936,0,0.291545189504373,0,0.291545189504373,0,0,0,7.5801749271137,0,0,0,0,1.16618075801749,1.74927113702624,1.16618075801749,0,0,0.583090379008746,0,0.291545189504373,3.79008746355685,1.74927113702624,0,0.583090379008746,0,0.291545189504373,0,0,0,0,0,0,0,0,0.583090379008746,2.91545189504373,0,3.06122448979592,0.87463556851312,0,0.43731778425656,1.74927113702624,0,0,0,1.45772594752187,0,0,48.6880466472303,1.45772594752187,0.291545189504373,0,0.87463556851312,0.291545189504373,0,0,0.583090379008746,0,0,0,0,0,0.291545189504373,0,0,1.16618075801749,6.41399416909621,0,0,0,0,0,0
164666,9588,0,0,0.868306801736614,1.44717800289436,0.868306801736614,3.18379160636758,0,0,0,0,1.73661360347323,0.289435600578871,0,0,0.868306801736614,0,0.289435600578871,0,7.81476121562952,0.289435600578871,0,0.289435600578871,0.578871201157742,1.44717800289436,0.289435600578871,0.289435600578871,0.289435600578871,0,0.289435600578871,0.289435600578871,0.289435600578871,6.36758321273517,1.15774240231548,0,0.289435600578871,0.289435600578871,0,0,0,0,0,0,0,0,0,0.578871201157742,6.36758321273517,0,1.30246020260492,0.868306801736614,0,0.868306801736614,1.73661360347323,0,2.89435600578871,0,0.289435600578871,0,0,43.4153400868307,0.868306801736614,0.578871201157742,0,0.289435600578871,0.289435600578871,0,0,0,0,0,0,0,0,0,0,0,0.289435600578871,8.10419681620839,0.289435600578871,1.15774240231548,0,0,0,0
164667,9664,0.274348422496571,0,0.548696844993141,0.823045267489712,0.548696844993141,2.74348422496571,0,0,0,0.274348422496571,1.92043895747599,0.274348422496571,0,0,0.548696844993141,0,0,0.548696844993141,7.95610425240055,0,0,0,1.09739368998628,0.548696844993141,1.09739368998628,0,0,0.274348422496571,0,0.274348422496571,1.64609053497942,6.03566529492455,1.09739368998628,0,1.64609053497942,0,0,0,0,0,0.274348422496571,0,0,0,0,0.274348422496571,6.5843621399177,0,0.685871056241427,0.685871056241427,0,0.960219478737997,2.74348422496571,0,3.29218106995885,0,0.548696844993141,0,0,37.5857338820302,0.548696844993141,0,0,1.37174211248285,0,0.274348422496571,0,0.274348422496571,0,0,0,0,0,0.274348422496571,0.274348422496571,0,0.823045267489712,10.9739368998628,0,1.37174211248285,0,0,0,0
164668,9738,0,0,0.306748466257669,0.920245398773006,0.306748466257669,2.45398773006135,0,0,0,0,0.613496932515337,0,0,0,0.306748466257669,0,0,0.306748466257669,15.9509202453988,0,0,0,0.613496932515337,0.306748466257669,0.920245398773006,0.306748466257669,0,0.613496932515337,0.613496932515337,0.306748466257669,0.920245398773006,2.14723926380368,0.306748466257669,0,0.920245398773006,0,0.306748466257669,0,0,0,0,0,0,0,0,1.22699386503067,6.13496932515337,0,0.460122699386503,1.38036809815951,0,0,0.920245398773006,0,1.22699386503067,0,1.22699386503067,0,0,43.8650306748466,0.306748466257669,0,0,1.53374233128834,0,0,0,0.306748466257669,0,0,0,0,0,1.53374233128834,0,0,0,10.4294478527607,0,0,0,0,0,0
164669,9812,0.302114803625378,0,0.302114803625378,1.20845921450151,0,1.81268882175227,0,0,0,0.302114803625378,0.604229607250755,0,0,0,0,0,0,0,6.34441087613293,0,0,0,0.906344410876133,1.20845921450151,1.81268882175227,0.302114803625378,0,0.302114803625378,0,0.604229607250755,2.7190332326284,3.62537764350453,0.302114803625378,0,1.20845921450151,0,0,0,0,0,0,0,0,0,0.302114803625378,0,11.7824773413897,0,0.906344410876133,1.20845921450151,0,0.906344410876133,1.81268882175227,0,1.81268882175227,0,0.302114803625378,0,0,35.6495468277946,0.302114803625378,0,0,0,0.302114803625378,0,0,0,0,0,0,0,0,0.906344410876133,0.604229607250755,0,0.906344410876133,18.1268882175227,0.302114803625378,0,0,0,0,0
164670,9884,0.464396284829721,0,0.928792569659443,1.54798761609907,0.619195046439629,3.09597523219814,0,0,0,0.309597523219814,0.928792569659443,0,0,0,0,0,0,0,11.7647058823529,0,0,0,0.619195046439629,0.309597523219814,0.928792569659443,0,0,0,0,0.619195046439629,0.928792569659443,4.02476780185759,0.619195046439629,0,0.619195046439629,0.309597523219814,0,0,0,0,0,0,0,0,0.309597523219814,0.928792569659443,4.3343653250774,0,0,1.23839009287926,0,0.464396284829721,0.928792569659443,0,0.928792569659443,0,0,0,0,43.6532507739938,0.309597523219814,0.309597523219814,0,0,0,0,0,0.309597523219814,0,0,0,0,0,0.619195046439629,0,0,0.928792569659443,16.0990712074303,0,0,0,0,0,0
164671,9956,0,0.611620795107034,0.305810397553517,1.22324159021407,1.52905198776758,2.14067278287462,0,0.305810397553517,0,0.305810397553517,0,0,0,0,0,0,0,0,15.5963302752294,0.305810397553517,0,0,0,2.44648318042813,1.22324159021407,0.917431192660551,0,0.305810397553517,0.611620795107034,0,0.305810397553517,0.917431192660551,0.305810397553517,0,0.305810397553517,0,0.305810397553517,0,0,0,0,0,0,0,0,1.22324159021407,2.75229357798165,0,0,0.917431192660551,0.764525993883792,0.458715596330275,1.8348623853211,0,1.22324159021407,0,0.611620795107034,0,0,48.3180428134557,0,0,0,0.611620795107034,0.305810397553517,0,0,0.305810397553517,0,0,0,0,0,0.917431192660551,0,0,0.305810397553517,9.1743119266055,0,0,0.305810397553517,0,0,0
164672,10103,0,0.599700149925038,0.299850074962519,0.299850074962519,0.299850074962519,3.89805097451274,0,0,0,0,0.599700149925038,0.299850074962519,0,0,0,0,0,0,5.39730134932534,0,0,0,0,1.79910044977511,0.599700149925038,0.299850074962519,0,0,0.299850074962519,0.299850074962519,0.299850074962519,0.299850074962519,0.899550224887556,0,0,0,0.899550224887556,0.299850074962519,0,0,0,0,0,0,0,0,5.39730134932534,0,0,1.94902548725637,0,0.599700149925038,0.899550224887556,0.899550224887556,2.99850074962519,0,0.899550224887556,0,0,52.4737631184408,0.299850074962519,0,0,0.599700149925038,0,0,0,0.599700149925038,0,0,0,0,0,0.599700149925038,0,0,0.299850074962519,13.7931034482759,0,0,0,0,0,0
164673,10246,0,0,0.307219662058372,2.45775729646697,0.921658986175115,2.76497695852535,0,0,0.614439324116744,0.307219662058372,0.307219662058372,0,0,0,0.614439324116744,0,0,0,10.752688172043,0,0.307219662058372,0,0.307219662058372,3.37941628264209,0.307219662058372,0.921658986175115,0,0,1.22887864823349,1.22887864823349,0.921658986175115,1.53609831029186,0,0,0,0,0.307219662058372,0,0,0,0,0,0,0.307219662058372,0,1.53609831029186,2.76497695852535,0,0,1.84331797235023,0.921658986175115,0.460829493087558,1.53609831029186,0,0.921658986175115,0,0.307219662058372,0,0,41.4746543778802,0.921658986175115,0,0,1.53609831029186,0,0,0,0.307219662058372,0,0,0,0,0,0.307219662058372,0,0,0.614439324116744,14.7465437788018,0,0,0,0,0,0
164674,10388,0.282087447108604,3.94922425952045,0.846262341325811,1.41043723554302,1.97461212976023,5.07757404795487,0,0,0,0,1.41043723554302,0,0.282087447108604,0,0.564174894217207,1.12834978843441,0,0.846262341325811,7.05218617771509,0.282087447108604,0.282087447108604,0,0,1.69252468265162,2.25669957686883,0.282087447108604,0,0.564174894217207,0,0.282087447108604,0.846262341325811,1.12834978843441,1.12834978843441,0,1.69252468265162,0,0.564174894217207,0.282087447108604,0,0,0.282087447108604,0,0,0,0,0,6.77009873060649,0,2.53878702397743,1.41043723554302,0.564174894217207,0.141043723554302,1.97461212976023,0,1.97461212976023,0.564174894217207,0.846262341325811,0,0,25.9520451339915,0.282087447108604,0,0,0.846262341325811,0,0,0,0.564174894217207,0,0,0,0,0,0.282087447108604,0.282087447108604,0.282087447108604,0.282087447108604,17.2073342736248,0,0.846262341325811,0,0,0,0
164675,10529,0.291970802919708,0.291970802919708,0.291970802919708,0.583941605839416,0.583941605839416,2.91970802919708,0,0.291970802919708,0,0.583941605839416,0.583941605839416,0,0.291970802919708,0,0.875912408759124,0.291970802919708,0,0.291970802919708,13.7226277372263,0,0,0,0,1.16788321167883,0.291970802919708,0.583941605839416,0,0,0,0.291970802919708,0.583941605839416,1.16788321167883,0.583941605839416,0,1.16788321167883,0,1.16788321167883,0.583941605839416,0,0,0,0,0,0,0,0.583941605839416,6.42335766423358,0,0.583941605839416,2.33576642335766,0.72992700729927,0.875912408759124,1.45985401459854,0,2.91970802919708,0,0.583941605839416,0,0,39.4160583941606,1.16788321167883,0,0,0.291970802919708,0,0,0,1.16788321167883,0,0,0,0,0,0.875912408759124,0,0,0.583941605839416,10.2189781021898,0,0,0.291970802919708,0,0,0
164676,10675,0,0.583941605839416,0.291970802919708,1.45985401459854,1.45985401459854,4.08759124087591,0,0,0.583941605839416,0.583941605839416,0,0,0,0,0.583941605839416,0,0,0.291970802919708,12.8467153284672,0.291970802919708,0,0.291970802919708,0,1.45985401459854,0.583941605839416,0.291970802919708,0,0,0.875912408759124,0.291970802919708,0.583941605839416,1.16788321167883,0.583941605839416,0,1.45985401459854,0,0.291970802919708,0.583941605839416,0,0,0,0,1.16788321167883,0.291970802919708,0,0.875912408759124,3.21167883211679,0,0,1.60583941605839,2.04379562043796,0,2.62773722627737,0,1.75182481751825,0,1.16788321167883,0,0,28.3211678832117,0.583941605839416,0,0,1.45985401459854,0.291970802919708,0,0,0.291970802919708,0,0,0,0,0,2.62773722627737,0,0.291970802919708,0.583941605839416,18.1021897810219,0,0,0,1.16788321167883,0,0
164677,10821,0.439238653001464,1.75695461200586,0,1.75695461200586,3.22108345534407,5.85651537335286,0,0,0.292825768667643,0.292825768667643,0.585651537335286,0,0.585651537335286,0,0.878477306002928,0.878477306002928,0,0.292825768667643,4.68521229868228,0.292825768667643,0.292825768667643,0.292825768667643,0,2.34260614934114,1.46412884333821,0,0,0.292825768667643,0,0.292825768667643,0.585651537335286,2.34260614934114,1.17130307467057,0,1.75695461200586,0,0.585651537335286,0,0,0,0,0,1.17130307467057,0,0,0.878477306002928,10.2489019033675,0,0.732064421669107,3.22108345534407,2.78184480234261,0,0.585651537335286,0,2.92825768667643,0,0.878477306002928,0,0,20.497803806735,0,0,0,1.46412884333821,0,0,0,0.585651537335286,0,0,0,0,0,2.63543191800879,0,0.878477306002928,0.292825768667643,16.6910688140556,0,0,0,0,0,0.292825768667643
164678,10975,1.79640718562874,0.598802395209581,0,0.898203592814371,1.49700598802395,7.48502994011976,0,0,0.898203592814371,0,0.898203592814371,0,0.29940119760479,0,1.49700598802395,0.598802395209581,0,0,3.59281437125748,0,0,0.29940119760479,0.29940119760479,0.898203592814371,0.598802395209581,0,0,0,0.29940119760479,0,0.898203592814371,2.69461077844311,0.898203592814371,0,0.898203592814371,0,0.898203592814371,0,1.19760479041916,0,0,0,0.598802395209581,0,0,0,8.38323353293413,0,7.33532934131737,21.7065868263473,4.19161676646707,0,1.79640718562874,0,0.598802395209581,0,1.19760479041916,0,0,6.2874251497006,0.29940119760479,0,0,1.49700598802395,0.29940119760479,0,0,0.598802395209581,0,0,0,0,0,2.39520958083832,0.29940119760479,0.898203592814371,0.598802395209581,11.0778443113772,0,0,0,0,0,0
164679,11144,0,2.85714285714286,0,0.857142857142857,1.42857142857143,6.57142857142857,0,0,0.285714285714286,0,0,0,0,0,0.857142857142857,0.857142857142857,0,0,1.42857142857143,0.285714285714286,0,0,0,2,2.28571428571429,0,0,0.285714285714286,0.285714285714286,0,0.285714285714286,3.42857142857143,0.571428571428571,0,0.857142857142857,0,0.571428571428571,0,0.285714285714286,0,0,0,0.571428571428571,0,0,0,8.57142857142857,0,27.4285714285714,5.14285714285714,4.85714285714286,0,3.71428571428571,0,1.42857142857143,0,0.857142857142857,0,0,2.85714285714286,1.42857142857143,0,0,0.857142857142857,0,0,0,0.571428571428571,0,0,0,0,0.285714285714286,0.285714285714286,0,0.571428571428571,2,10.8571428571429,0,1.14285714285714,0.285714285714286,0,0,0
164680,11308,6.09756097560976,1.21951219512195,0,1.82926829268293,0.304878048780488,6.40243902439024,0,0,0,0,0,0.609756097560976,0.609756097560976,0,3.04878048780488,1.82926829268293,0,0,0.914634146341463,0,0.304878048780488,0,0,1.21951219512195,0.609756097560976,0.609756097560976,0,0,0.609756097560976,0,1.21951219512195,6.40243902439024,0,0,0,0,0,0.914634146341463,0,0,0,0,0,0,0,0,6.09756097560976,0,16.4634146341463,16.7682926829268,2.4390243902439,0,0.304878048780488,0,1.82926829268293,0,0,0,0,6.09756097560976,1.52439024390244,0,0,0,0,0,0,0.914634146341463,0,0,0,0,0,0,0,0.609756097560976,0.304878048780488,11.890243902439,0,0,0,0,0,0
164681,11498,6.50887573964497,1.4792899408284,0.29585798816568,0.887573964497041,0.29585798816568,5.02958579881657,0,0.887573964497041,0.29585798816568,0,0.29585798816568,1.18343195266272,0,0,5.02958579881657,1.77514792899408,0,0,0.591715976331361,0,0,0,0,2.9585798816568,1.77514792899408,0.591715976331361,0,0,0,0.29585798816568,0.29585798816568,2.9585798816568,0.29585798816568,0,1.4792899408284,0,0,0,0.29585798816568,0,0,0,0.29585798816568,0,0,0,2.9585798816568,0,11.2426035502959,19.3786982248521,2.9585798816568,0.14792899408284,1.77514792899408,0,0.29585798816568,0,0.29585798816568,0,0,2.9585798816568,0,0,0,0.887573964497041,0.591715976331361,0,0,0,0,0,0.29585798816568,0,0.29585798816568,0,0.29585798816568,1.4792899408284,0.591715976331361,16.5680473372781,0,1.18343195266272,0,0,0,0
164682,11694,4.67571644042232,1.50829562594268,0.301659125188537,0.603318250377074,0.904977375565611,5.7315233785822,0,0.904977375565611,0.603318250377074,0,0,0,0,0,1.20663650075415,0.904977375565611,0,0,0.603318250377074,0,0,0,0,1.50829562594268,1.20663650075415,1.80995475113122,0,0,0,0,0.301659125188537,2.11161387631976,0.301659125188537,0,0,0,0.603318250377074,0,1.20663650075415,0,0,0,0,0,0.301659125188537,0,1.50829562594268,0,23.8310708898944,24.132730015083,5.7315233785822,1.50829562594268,1.20663650075415,0,1.50829562594268,0,0.904977375565611,0,0,0.904977375565611,0.301659125188537,0,0,0,0,0,0,0,0,0,0,0,0.603318250377074,0,0.301659125188537,1.20663650075415,0.301659125188537,7.54147812971342,0,1.20663650075415,0,0,0,0
164683,11953,14.8936170212766,0.911854103343465,0,0.60790273556231,0.60790273556231,3.95136778115502,0,0.911854103343465,1.51975683890578,0.303951367781155,0,0.60790273556231,0.303951367781155,0,1.21580547112462,0.911854103343465,0,0,0.303951367781155,0,0,0,0,3.03951367781155,0,1.21580547112462,0,0.303951367781155,0,0,1.21580547112462,1.51975683890578,0.60790273556231,0,0.911854103343465,0,0,0,1.51975683890578,0,0,0,0,0,0,0,3.3434650455927,0,32.2188449848024,9.72644376899696,3.95136778115502,1.51975683890578,1.51975683890578,0,0.911854103343465,0,0,0,0,1.51975683890578,0,0,0,0.911854103343465,0.911854103343465,0,0,0,0,0,0,0,0,0.303951367781155,0,1.21580547112462,0,4.25531914893617,0,0,0.303951367781155,0,0,0
164684,12264,6.426735218509,3.34190231362468,0,0.51413881748072,0,4.62724935732648,0,1.02827763496144,0.77120822622108,0.25706940874036,1.79948586118252,1.54241645244216,0.25706940874036,0.51413881748072,1.2853470437018,1.54241645244216,0,0,0.77120822622108,0,0,0,0,5.39845758354756,0.77120822622108,2.82776349614396,0,1.2853470437018,0,0,0.25706940874036,2.31362467866324,1.02827763496144,0,0.77120822622108,0,0,0,1.79948586118252,0,0,0,0,0.25706940874036,0,0,8.48329048843188,0,23.5218508997429,2.82776349614396,1.2853470437018,0.38560411311054,1.79948586118252,0,3.59897172236504,0,1.2853470437018,0,0,5.65552699228792,0.25706940874036,0,0,0,1.2853470437018,0.25706940874036,0,0.25706940874036,0,0,0,0.25706940874036,0.25706940874036,0.25706940874036,0,1.54241645244216,1.2853470437018,3.08483290488432,0,1.02827763496144,0,0,0,0
164685,12570,4.12087912087912,4.12087912087912,0,2.47252747252747,0.824175824175824,8.79120879120879,0,0.274725274725275,0,0,1.0989010989011,0.274725274725275,0.274725274725275,0,1.64835164835165,1.64835164835165,0,0,8.51648351648352,0,0,0,0.274725274725275,1.64835164835165,1.64835164835165,1.37362637362637,0,0.274725274725275,0.274725274725275,0,0.549450549450549,1.37362637362637,1.92307692307692,0,0.824175824175824,0,0.824175824175824,0,1.0989010989011,0,0,0.274725274725275,0,0.274725274725275,0,0,6.04395604395604,0,9.47802197802198,3.43406593406593,0,0,1.92307692307692,0,3.2967032967033,0,0.824175824175824,0,0,13.4615384615385,1.0989010989011,0,0,1.64835164835165,0,0.274725274725275,0,0.274725274725275,0,0,0,0,0,0,0.274725274725275,0.549450549450549,0.824175824175824,9.89010989010989,0,0,0,0,0,0
