depth,age,char Count_i  (#),char Vol_i  (cm3),char Con_i        (# cm-3),charAcc,charBkg         (# cm-2 yr-1),char Peak       (# cm-2 yr-1),thresh          1             (# cm-2 yr-1),thresh          2             (# cm-2 yr-1),thresh          3             (# cm-2 yr-1),thresh FinalPos                 (# cm-2 yr-1),thresh FinalNeg                 (# cm-2 yr-1),SNI    (index)         ,thresh GOF         (p-val),peaks         1           ,peaks         2           ,peaks         3           ,peaks         Final    ,peaks Insig.,peak           Mag              (# cm-2 peak-1),smPeak Frequ       (peaks 1ka-1),smFRIs       (yr*fire-1),nFRIs       (#),mFRI       (yr fire-1),mFRI_uCI      (yr fire-1),mFRI_lCI     (yr fire-1),WBLb      (yr),WBLb_uCI      (yr),WBLb_lCI     (yr fire-1),WBLc     (unitless),WBLc_uCI     (unitless),WBLc_lCI     (unitless)
111.19,4527,759,3,253,4.3621,0.4219,3.9402,0.5259,0.7268,0.9521,0.7268,-0.6451,16.22,0.01,0,0,0,0,0,0,3.03,294,,,,,,,,,,
111.34,4536,759,3,253,4.3621,0.4194,3.9427,0.5189,0.7169,0.9389,0.7169,-0.6352,16.43,0.02,1,1,1,1,0,842.8993,3.02,294,,,,,,,,,,
111.5,4545,123,3,41,0.7736,0.4172,0.3564,0.514,0.7097,0.9291,0.7097,-0.6268,16.65,0.03,0,0,0,0,0,0,3.01,293,,,,,,,,,,
111.67,4554,123,3,41,0.7736,0.4151,0.3585,0.5109,0.7048,0.9223,0.7048,-0.6195,16.87,0.05,0,0,0,0,0,0,3,293,,,,,,,,,,
111.84,4563,123,3,41,0.7736,0.4129,0.3607,0.5091,0.7017,0.9175,0.7017,-0.613,17.09,0.06,0,0,0,0,0,0,2.99,293,,,,,,,,,,
112.01,4572,123,3,41,0.7736,0.4102,0.3634,0.5083,0.6998,0.9143,0.6998,-0.6071,17.32,0.07,0,0,0,0,0,0,2.98,292,,,,,,,,,,
112.18,4581,123,3,41,0.7736,0.4075,0.3661,0.5081,0.6986,0.912,0.6986,-0.6015,17.55,0.08,0,0,0,0,0,0,2.97,292,,,,,,,,,,
112.35,4590,120,3,39.96,0.7812,0.4046,0.3766,0.5084,0.6979,0.9103,0.6979,-0.596,17.79,0.09,0,0,0,0,0,0,2.96,292,,,,,,,,,,
112.53,4599,95,3,31.67,0.7917,0.4017,0.39,0.509,0.6977,0.9092,0.6977,-0.5907,18.04,0.13,0,0,0,0,0,0,2.95,292,,,,,,,,,,
112.75,4608,95,3,31.67,0.7917,0.3987,0.393,0.51,0.698,0.9087,0.698,-0.5856,18.3,0.15,0,0,0,0,0,0,2.94,291,,,,,,,,,,
112.98,4617,95,3,31.67,0.7917,0.3956,0.3961,0.5113,0.6987,0.9088,0.6987,-0.5806,18.56,0.2,0,0,0,0,0,0,2.93,291,,,,,,,,,,
113.2,4626,95,3,31.67,0.7917,0.3932,0.3985,0.513,0.6999,0.9094,0.6999,-0.5759,18.84,0.27,0,0,0,0,0,0,2.92,291,,,,,,,,,,
113.43,4635,788,3,262.56,5.7601,0.3908,5.3694,0.5151,0.7015,0.9106,0.7015,-0.5715,19.12,0.34,0,0,0,0,0,0,2.91,291,,,,,,,,,,
113.62,4644,1134,3,378,7.7143,0.3883,7.3259,0.5174,0.7035,0.9122,0.7035,-0.5673,19.41,0.32,0,0,0,0,0,0,2.9,291,,,,,,,,,,
113.81,4653,1134,3,378,7.7143,0.3859,7.3284,0.5199,0.7058,0.9142,0.7058,-0.5634,19.7,0.31,0,0,0,0,0,0,2.9,291,,,,,,,,,,
113.99,4662,1134,3,378,7.7143,0.3835,7.3308,0.5226,0.7084,0.9166,0.7084,-0.5598,20.01,0.18,0,0,0,0,0,0,2.89,291,,,,,,,,,,
114.17,4671,1134,3,378,7.7143,0.3811,7.3332,0.5254,0.7111,0.9192,0.7111,-0.5564,20.32,0.15,0,0,0,0,0,0,2.88,291,,,,,,,,,,
114.36,4680,895,3,298.22,5.8963,0.3786,5.5177,0.5283,0.7139,0.922,0.7139,-0.5533,20.65,0.12,1,1,1,1,0,503.4557,2.87,292,,,,,,,,,,
114.54,4689,57,3,19,0.3333,0.3752,-0.0419,0.5312,0.7168,0.9249,0.7168,-0.5505,20.98,0.15,0,0,0,0,0,0,2.86,292,,,,,,,,,,
114.69,4698,57,3,19,0.3333,0.3727,-0.0394,0.534,0.7196,0.9278,0.7196,-0.548,21.32,0.14,0,0,0,0,0,0,2.86,292,,,,,,,,,,
114.85,4707,57,3,19,0.3333,0.3703,-0.0369,0.5367,0.7225,0.9307,0.7225,-0.5457,21.67,0.13,0,0,0,0,0,0,2.85,292,,,,,,,,,,
115.01,4716,57,3,19,0.3333,0.3678,-0.0345,0.5398,0.7258,0.9343,0.7258,-0.5442,22.02,0.12,0,0,0,0,0,0,2.84,292,,,,,,,,,,
115.17,4725,57,3,19,0.3333,0.3654,-0.032,0.5439,0.7306,0.9399,0.7306,-0.544,22.38,0.12,0,0,0,0,0,0,2.83,293,,,,,,,,,,
115.32,4734,57,3,19,0.3333,0.3629,-0.0296,0.5499,0.738,0.9488,0.738,-0.546,22.74,0.11,0,0,0,0,0,0,2.83,293,,,,,,,,,,
115.48,4743,8,3,2.7,0.0515,0.3594,-0.3079,0.5588,0.7492,0.9627,0.7492,-0.5509,23.09,0.11,0,0,0,0,0,0,2.82,294,,,,,,,,,,
115.65,4752,2,3,0.67,0.0128,0.3558,-0.343,0.5711,0.7651,0.9825,0.7651,-0.5594,23.44,0.1,0,0,0,0,0,0,2.81,295,,,,,,,,,,
115.83,4761,2,3,0.67,0.0128,0.3523,-0.3395,0.5871,0.7859,1.0088,0.7859,-0.5716,23.78,0.11,0,0,0,0,0,0,2.8,296,,,,,,,,,,
116,4770,2,3,0.67,0.0128,0.3488,-0.336,0.6068,0.8117,1.0415,0.8117,-0.5875,24.1,0.11,0,0,0,0,0,0,2.79,297,,,,,,,,,,
116.17,4779,2,3,0.67,0.0128,0.3453,-0.3325,0.63,0.8423,1.0803,0.8423,-0.607,24.42,0.12,0,0,0,0,0,0,2.78,298,,,,,,,,,,
116.35,4788,6,3,2,0.0397,0.3429,-0.3032,0.6565,0.8772,1.1247,0.8772,-0.6298,24.73,0.14,0,0,0,0,0,0,2.77,299,,,,,,,,,,
116.53,4797,38,3,12.67,0.3167,0.3406,-0.0239,0.6857,0.9159,1.1738,0.9159,-0.6553,25.03,0.15,0,0,0,0,0,0,2.76,300,,,,,,,,,,
116.75,4806,38,3,12.67,0.3167,0.3382,-0.0216,0.7173,0.9576,1.227,0.9576,-0.6832,25.32,0.16,0,0,0,0,0,0,2.75,301,,,,,,,,,,
116.98,4815,38,3,12.67,0.3167,0.3358,-0.0191,0.7505,1.0016,1.2831,1.0016,-0.7129,25.61,0.16,0,0,0,0,0,0,2.74,302,,,,,,,,,,
117.2,4824,38,3,12.67,0.3167,0.3332,-0.0165,0.7849,1.0473,1.3413,1.0473,-0.7439,25.9,0.16,0,0,0,0,0,0,2.73,303,,,,,,,,,,
117.43,4833,56,3,18.67,0.3778,0.3295,0.0483,0.82,1.0938,1.4007,1.0938,-0.7756,26.19,0.16,0,0,0,0,0,0,2.72,304,,,,,,,,,,
117.61,4842,65,3,21.67,0.3869,0.3257,0.0612,0.8552,1.1405,1.4604,1.1405,-0.8076,26.48,0.16,0,0,0,0,0,0,2.71,305,,,,,,,,,,
117.77,4851,65,3,21.67,0.3869,0.3219,0.065,0.8905,1.1875,1.5203,1.1875,-0.8399,26.78,0.16,0,0,0,0,0,0,2.69,306,,,,,,,,,,
117.93,4860,65,3,21.67,0.3869,0.3181,0.0688,0.9262,1.2349,1.5809,1.2349,-0.8726,27.07,0.17,0,0,0,0,0,0,2.68,307,,,,,,,,,,
118.09,4869,65,3,21.67,0.3869,0.3141,0.0728,0.9628,1.2835,1.643,1.2835,-0.9062,27.36,0.17,0,0,0,0,0,0,2.66,307,,,,,,,,,,
118.25,4878,65,3,21.67,0.3869,0.3102,0.0767,1.0009,1.3342,1.7078,1.3342,-0.9413,27.65,0.17,0,0,0,0,0,0,2.65,308,,,,,,,,,,
118.41,4887,70,3,23.44,0.4122,0.3062,0.106,1.0412,1.3878,1.7764,1.3878,-0.9786,27.91,0.18,0,0,0,0,0,0,2.63,309,,,,,,,,,,
118.57,4896,77,3,25.67,0.4425,0.3022,0.1404,1.0841,1.4449,1.8493,1.4449,-1.0182,28.17,0.15,0,0,0,0,0,0,2.61,310,,,,,,,,,,
118.72,4905,77,3,25.67,0.4425,0.2981,0.1444,1.1295,1.5053,1.9265,1.5053,-1.0603,28.4,0.11,0,0,0,0,0,0,2.6,311,,,,,,,,,,
118.88,4914,77,3,25.67,0.4425,0.2941,0.1484,1.1773,1.5689,2.0079,1.5689,-1.1046,28.62,0.08,0,0,0,0,0,0,2.58,312,,,,,,,,,,
119.03,4923,77,3,25.67,0.4425,0.2901,0.1525,1.2271,1.6352,2.0927,1.6352,-1.1509,28.83,0.06,0,0,0,0,0,0,2.56,313,,,,,,,,,,
119.19,4932,77,3,25.67,0.4425,0.2861,0.1565,1.2785,1.7036,2.1801,1.7036,-1.1987,29.02,0.04,0,0,0,0,0,0,2.55,314,,,,,,,,,,
119.34,4941,77,3,25.67,0.4425,0.2822,0.1604,1.3308,1.7732,2.2692,1.7732,-1.2474,29.21,0.03,0,0,0,0,0,0,2.53,315,,,,,,,,,,
119.5,4950,117,3,39,0.7091,0.2782,0.4309,1.3835,1.8434,2.3589,1.8434,-1.2966,29.38,0.02,0,0,0,0,0,0,2.51,316,,,,,,,,,,
119.66,4959,117,3,39,0.7091,0.2741,0.435,1.4359,1.9132,2.4483,1.9132,-1.3456,29.56,0.02,0,0,0,0,0,0,2.49,317,,,,,,,,,,
119.83,4968,117,3,39,0.7091,0.27,0.4391,1.4875,1.982,2.5363,1.982,-1.3941,29.73,0.01,0,0,0,0,0,0,2.47,318,,,,,,,,,,
119.99,4977,117,3,39,0.7091,0.266,0.443,1.5378,2.0491,2.6222,2.0491,-1.4415,29.91,0.01,0,0,0,0,0,0,2.45,319,,,,,,,,,,
120.15,4986,117,3,39,0.7091,0.2621,0.447,1.5863,2.1138,2.705,2.1138,-1.4873,30.08,0,0,0,0,0,0,0,2.43,319,,,,,,,,,,
120.32,4995,117,3,39,0.7091,0.2583,0.4508,1.6327,2.1756,2.7842,2.1756,-1.5313,30.27,0,0,0,0,0,0,0,2.41,320,,,,,,,,,,
120.48,5004,1792,3,597.22,11.8238,0.2545,11.5693,1.6765,2.2341,2.8592,2.2341,-1.5731,30.46,0,0,0,0,0,0,0,2.39,321,,,,,,,,,,
120.66,5013,2001,3,667,13.34,0.251,13.089,1.7176,2.289,2.9296,2.289,-1.6125,30.65,0,0,0,0,0,0,0,2.38,322,,,,,,,,,,
120.84,5022,2001,3,667,13.34,0.2477,13.0923,1.7557,2.3401,2.9951,2.3401,-1.6494,30.84,0,0,0,0,0,0,0,2.36,323,,,,,,,,,,
121.02,5031,2001,3,667,13.34,0.2445,13.0955,1.7909,2.3872,3.0555,2.3872,-1.6836,31.04,0,0,0,0,0,0,0,2.34,323,,,,,,,,,,
121.2,5040,2001,3,667,13.34,0.2413,13.0987,1.8231,2.4303,3.1109,2.4303,-1.7151,31.23,0,0,0,0,0,0,0,2.32,323,,,,,,,,,,
121.38,5049,1839,3,612.89,11.8863,0.2383,11.6481,1.8524,2.4695,3.1613,2.4695,-1.744,31.43,0,0,0,0,0,0,0,2.3,324,,,,,,,,,,
121.55,5058,1514,3,504.67,9.1758,0.2352,8.9405,1.8786,2.5048,3.2067,2.5048,-1.7701,31.62,0,0,0,0,0,0,0,2.28,324,,,,,,,,,,
121.72,5067,1514,3,504.67,9.1758,0.2323,8.9435,1.902,2.5361,3.247,2.5361,-1.7935,31.8,0,0,0,0,0,0,0,2.26,324,,,,,,,,,,
121.88,5076,1514,3,504.67,9.1758,0.2293,8.9464,1.9222,2.5633,3.282,2.5633,-1.8141,31.98,0,0,0,0,0,0,0,2.24,324,,,,,,,,,,
122.05,5085,1514,3,504.67,9.1758,0.2264,8.9494,1.9392,2.5862,3.3116,2.5862,-1.8316,32.15,0,0,0,0,0,0,0,2.22,324,,,,,,,,,,
122.21,5094,1514,3,504.67,9.1758,0.2235,8.9522,1.9528,2.6047,3.3354,2.6047,-1.846,32.31,0,0,0,0,0,0,0,2.21,324,,,,,,,,,,
122.37,5103,1206,3,401.85,7.5432,0.2207,7.3225,1.963,2.6185,3.3533,2.6185,-1.8571,32.47,0,1,1,1,1,0,1961.6689,2.19,324,,,,,,,,,,
122.54,5112,126,3,42,0.875,0.2178,0.6572,1.9697,2.6277,3.3653,2.6277,-1.8649,32.62,0,0,0,0,0,0,0,2.17,324,,,,,,,,,,
122.73,5121,126,3,42,0.875,0.215,0.66,1.9728,2.6321,3.3712,2.6321,-1.8693,32.78,0,0,0,0,0,0,0,2.15,324,,,,,,,,,,
122.92,5130,126,3,42,0.875,0.212,0.663,1.9723,2.6317,3.3708,2.6317,-1.8703,32.94,0,0,0,0,0,0,0,2.14,324,,,,,,,,,,
123.1,5139,126,3,42,0.875,0.2087,0.6663,1.9681,2.6264,3.3643,2.6264,-1.8679,33.12,0,0,0,0,0,0,0,2.12,324,,,,,,,,,,
123.29,5148,126,3,42,0.875,0.2054,0.6696,1.9603,2.6163,3.3515,2.6163,-1.8621,33.33,0,0,0,0,0,0,0,2.1,324,,,,,,,,,,
123.48,5157,25,3,8.22,0.1569,0.2021,-0.0452,1.9489,2.6014,3.3327,2.6014,-1.8529,33.57,0,0,0,0,0,0,0,2.09,324,,,,,,,,,,
123.65,5166,12,3,4,0.0755,0.1987,-0.1233,1.9341,2.5818,3.3078,2.5818,-1.8404,33.84,0,0,0,0,0,0,0,2.07,324,,,,,,,,,,
123.82,5175,12,3,4,0.0755,0.1954,-0.1199,1.9158,2.5577,3.2772,2.5577,-1.8247,34.15,0,0,0,0,0,0,0,2.06,324,,,,,,,,,,
123.99,5184,12,3,4,0.0755,0.1919,-0.1165,1.8943,2.5293,3.2411,2.5293,-1.806,34.5,0,0,0,0,0,0,0,2.04,324,,,,,,,,,,
124.16,5193,12,3,4,0.0755,0.1884,-0.113,1.8696,2.4967,3.1996,2.4967,-1.7844,34.9,0,0,0,0,0,0,0,2.02,324,,,,,,,,,,
124.33,5202,12,3,4,0.0755,0.1848,-0.1094,1.8419,2.46,3.1528,2.46,-1.76,35.34,0,0,0,0,0,0,0,2.01,324,,,,,,,,,,
124.5,5211,18,3,6,0.1053,0.1812,-0.0759,1.811,2.4192,3.1008,2.4192,-1.7327,35.82,0,0,0,0,0,0,0,1.99,324,,,,,,,,,,
124.66,5220,18,3,6,0.1053,0.1773,-0.0721,1.777,2.3742,3.0435,2.3742,-1.7026,36.33,0,0,0,0,0,0,0,1.98,324,,,,,,,,,,
124.82,5229,18,3,6,0.1053,0.1734,-0.0681,1.7399,2.3249,2.9808,2.3249,-1.6695,36.89,0,0,0,0,0,0,0,1.96,324,,,,,,,,,,
124.97,5238,18,3,6,0.1053,0.1692,-0.0639,1.6998,2.2718,2.9131,2.2718,-1.6339,37.47,0,0,0,0,0,0,0,1.94,324,,,,,,,,,,
125.13,5247,18,3,6,0.1053,0.1648,-0.0595,1.657,2.2152,2.8408,2.2152,-1.5958,38.08,0,0,0,0,0,0,0,1.93,324,,,,,,,,,,
125.29,5256,18,3,6,0.1053,0.1601,-0.0549,1.6117,2.1553,2.7645,2.1553,-1.5555,38.7,0,0,0,0,0,0,0,1.91,324,,,,,,,,,,
125.45,5265,13,3,4.22,0.0768,0.1551,-0.0783,1.5644,2.0925,2.6845,2.0925,-1.5133,39.34,0,0,0,0,0,0,0,1.9,324,,,,,,,,,,
125.61,5274,10,3,3.33,0.0617,0.1498,-0.0881,1.5151,2.0273,2.6014,2.0273,-1.4695,39.98,0,0,0,0,0,0,0,1.88,324,,,,,,,,,,
125.78,5283,10,3,3.33,0.0617,0.1442,-0.0825,1.4642,1.9599,2.5155,1.9599,-1.4243,40.62,0,0,0,0,0,0,0,1.86,324,,,,,,,,,,
125.94,5292,10,3,3.33,0.0617,0.1403,-0.0785,1.4121,1.891,2.4277,1.891,-1.3781,41.26,0,0,0,0,0,0,0,1.85,324,,,,,,,,,,
126.11,5301,10,3,3.33,0.0617,0.1364,-0.0746,1.3592,1.8209,2.3384,1.8209,-1.3312,41.88,0,0,0,0,0,0,0,1.83,325,,,,,,,,,,
126.28,5310,10,3,3.33,0.0617,0.1326,-0.0709,1.3057,1.7502,2.2483,1.7502,-1.284,42.49,0,0,0,0,0,0,0,1.82,325,,,,,,,,,,
126.44,5319,10,3,3.33,0.0617,0.129,-0.0673,1.2523,1.6794,2.1582,1.6794,-1.2368,43.08,0,0,0,0,0,0,0,1.8,325,,,,,,,,,,
126.61,5328,10,3,3.33,0.0617,0.1277,-0.0659,1.1992,1.6092,2.0688,1.6092,-1.1901,43.65,0,0,0,0,0,0,0,1.79,325,,,,,,,,,,
126.78,5337,10,3,3.33,0.0617,0.1265,-0.0648,1.1468,1.54,1.9806,1.54,-1.1441,44.19,0,0,0,0,0,0,0,1.77,325,,,,,,,,,,
126.94,5346,10,3,3.33,0.0617,0.1236,-0.0619,1.0955,1.4722,1.8944,1.4722,-1.0993,44.7,0,0,0,0,0,0,0,1.76,325,,,,,,,,,,
127.11,5355,10,3,3.33,0.0617,0.1211,-0.0594,1.0456,1.4062,1.8104,1.4062,-1.0557,45.17,0,0,0,0,0,0,0,1.75,325,,,,,,,,,,
127.28,5364,10,3,3.33,0.0617,0.1171,-0.0554,0.9971,1.3421,1.7289,1.3421,-1.0136,45.62,0,0,0,0,0,0,0,1.73,325,,,,,,,,,,
127.44,5373,10,3,3.33,0.0679,0.1138,-0.0459,0.9499,1.2799,1.6497,1.2799,-0.9728,46.03,0,0,0,0,0,0,0,1.72,325,,,,,,,,,,
127.63,5382,10,3,3.33,0.0709,0.1115,-0.0406,0.9038,1.2191,1.5724,1.2191,-0.933,46.41,0,0,0,0,0,0,0,1.71,325,,,,,,,,,,
127.82,5391,10,3,3.33,0.0709,0.1114,-0.0405,0.8582,1.1588,1.4958,1.1588,-0.8937,46.75,0,0,0,0,0,0,0,1.7,325,,,,,,,,,,
128.01,5400,10,3,3.33,0.0709,0.1119,-0.041,0.8126,1.0986,1.4193,1.0986,-0.8544,47.07,0,0,0,0,0,0,0,1.69,325,,,,,,,,,,
128.2,5409,10,3,3.33,0.0709,0.113,-0.042,0.7667,1.0382,1.3424,1.0382,-0.8149,47.36,0,0,0,0,0,0,0,1.69,325,,,,,,,,,,
128.39,5418,16,3,5.26,0.108,0.1144,-0.0064,0.7208,0.9776,1.2654,0.9776,-0.7755,47.63,0,0,0,0,0,0,0,1.68,325,,,,,,,,,,
128.58,5427,23,3,7.67,0.1503,0.1163,0.034,0.6754,0.9177,1.1893,0.9177,-0.7364,47.87,0,0,0,0,0,0,0,1.68,325,,,,,,,,,,
128.75,5436,23,3,7.67,0.1503,0.1186,0.0318,0.6312,0.8594,1.1152,0.8594,-0.6984,48.08,0.6,0,0,0,0,0,0,1.67,325,,,,,,,,,,
128.93,5445,23,3,7.67,0.1503,0.1216,0.0287,0.5892,0.804,1.0447,0.804,-0.6623,48.25,0.6,0,0,0,0,0,0,1.67,325,,,,,,,,,,
129.11,5454,23,3,7.67,0.1503,0.1248,0.0255,0.5502,0.7526,0.9794,0.7526,-0.6289,48.39,0.6,0,0,0,0,0,0,1.66,325,,,,,,,,,,
129.28,5463,23,3,7.67,0.1503,0.1282,0.0221,0.5151,0.7062,0.9205,0.7062,-0.5989,48.49,0.6,0,0,0,0,0,0,1.66,325,,,,,,,,,,
129.46,5472,10,3,3.26,0.0611,0.1317,-0.0705,0.4845,0.6659,0.8693,0.6659,-0.5728,48.55,0.6,0,0,0,0,0,0,1.66,325,,,,,,,,,,
129.63,5481,6,3,2,0.037,0.1353,-0.0982,0.4589,0.6322,0.8265,0.6322,-0.5512,48.57,0.75,0,0,0,0,0,0,1.66,325,,,,,,,,,,
129.8,5490,6,3,2,0.037,0.1385,-0.1015,0.4386,0.6056,0.7928,0.6056,-0.5343,48.53,0.66,0,0,0,0,0,0,1.66,325,,,,,,,,,,
129.96,5499,6,3,2,0.037,0.1422,-0.1051,0.4238,0.5862,0.7682,0.5862,-0.5222,48.45,0.59,0,0,0,0,0,0,1.66,325,,,,,,,,,,
130.13,5508,6,3,2,0.037,0.1459,-0.1088,0.4143,0.5737,0.7524,0.5737,-0.5147,48.32,0.74,0,0,0,0,0,0,1.66,325,,,,,,,,,,
130.3,5517,6,3,2,0.037,0.1493,-0.1123,0.4093,0.5673,0.7443,0.5673,-0.5113,48.15,0.33,0,0,0,0,0,0,1.67,325,,,,,,,,,,
130.46,5526,25,3,8.22,0.1523,0.1528,-0.0005,0.4079,0.5656,0.7424,0.5656,-0.5111,47.93,0.3,0,0,0,0,0,0,1.67,325,,,,,,,,,,
130.63,5535,30,3,10,0.1852,0.1563,0.0289,0.4092,0.5674,0.7448,0.5674,-0.5131,47.67,0.24,0,0,0,0,0,0,1.67,325,,,,,,,,,,
130.8,5544,30,3,10,0.1852,0.1598,0.0254,0.4121,0.5715,0.7501,0.5715,-0.5165,47.37,0.21,0,0,0,0,0,0,1.68,325,,,,,,,,,,
130.96,5553,30,3,10,0.1852,0.1633,0.0219,0.4161,0.5768,0.757,0.5768,-0.5207,47.04,0.23,0,0,0,0,0,0,1.68,326,,,,,,,,,,
131.13,5562,30,3,10,0.1852,0.167,0.0182,0.4206,0.5829,0.7648,0.5829,-0.5252,46.68,0,0,0,0,0,0,0,1.68,326,,,,,,,,,,
131.3,5571,30,3,10,0.1852,0.1707,0.0145,0.4256,0.5896,0.7734,0.5896,-0.5301,46.27,0.13,0,0,0,0,0,0,1.69,326,,,,,,,,,,
131.46,5580,28,3,9.22,0.166,0.1743,-0.0083,0.431,0.5968,0.7827,0.5968,-0.5352,45.83,0.13,0,0,0,0,0,0,1.69,326,,,,,,,,,,
131.63,5589,27,3,9,0.1607,0.178,-0.0172,0.4368,0.6045,0.7925,0.6045,-0.5406,45.35,0.13,0,0,0,0,0,0,1.7,326,,,,,,,,,,
131.79,5598,27,3,9,0.1607,0.1816,-0.0209,0.4429,0.6126,0.8028,0.6126,-0.5461,44.82,0,0,0,0,0,0,0,1.7,326,,,,,,,,,,
131.95,5607,27,3,9,0.1607,0.1852,-0.0245,0.4493,0.621,0.8136,0.621,-0.5517,44.25,0,0,0,0,0,0,0,1.71,326,,,,,,,,,,
132.11,5616,27,3,9,0.1607,0.1888,-0.0281,0.4559,0.6297,0.8246,0.6297,-0.5574,43.63,0,0,0,0,0,0,0,1.71,326,,,,,,,,,,
132.27,5625,27,3,9,0.1607,0.1924,-0.0317,0.4627,0.6387,0.836,0.6387,-0.5631,42.97,0,0,0,0,0,0,0,1.71,326,,,,,,,,,,
132.43,5634,86,3,28.63,0.6458,0.196,0.4498,0.4696,0.6478,0.8476,0.6478,-0.5689,42.26,0,0,0,0,0,0,0,1.72,326,,,,,,,,,,
132.63,5643,133,3,44.33,1.1667,0.1995,0.9671,0.4767,0.6571,0.8593,0.6571,-0.5746,41.51,0,0,0,0,0,0,0,1.72,326,,,,,,,,,,
132.87,5652,133,3,44.33,1.1667,0.2031,0.9635,0.4838,0.6664,0.8711,0.6664,-0.5802,40.72,0,0,0,0,0,0,0,1.72,326,,,,,,,,,,
133.11,5661,133,3,44.33,1.1667,0.2067,0.9599,0.4909,0.6757,0.8828,0.6757,-0.5857,39.9,0,0,0,0,0,0,0,1.72,326,,,,,,,,,,
133.34,5670,327,3,108.89,2.8913,0.2104,2.6809,0.4981,0.685,0.8945,0.685,-0.5911,39.04,0,0,0,0,0,0,0,1.73,326,,,,,,,,,,
133.58,5679,714,3,238,6.4324,0.214,6.2184,0.5051,0.6941,0.906,0.6941,-0.5962,38.15,0,0,0,0,0,0,0,1.73,326,,,,,,,,,,
133.82,5688,714,3,238,6.4324,0.2177,6.2147,0.5121,0.7031,0.9173,0.7031,-0.601,37.25,0,0,0,0,0,0,0,1.73,326,,,,,,,,,,
134.07,5697,714,3,238,6.4324,0.2215,6.211,0.5189,0.7119,0.9282,0.7119,-0.6056,36.33,0,0,0,0,0,0,0,1.73,326,,,,,,,,,,
134.31,5706,821,3,273.7,7.3541,0.2253,7.1289,0.5255,0.7204,0.9388,0.7204,-0.6098,35.4,0.01,0,0,0,0,0,0,1.73,326,,,,,,,,,,
134.55,5715,1196,3,398.67,10.4912,0.2291,10.2621,0.5319,0.7285,0.9488,0.7285,-0.6135,34.48,0.01,0,0,0,0,0,0,1.73,326,,,,,,,,,,
134.79,5724,1196,3,398.67,10.4912,0.233,10.2583,0.5379,0.7361,0.9582,0.7361,-0.6168,33.56,0.01,0,0,0,0,0,0,1.74,326,,,,,,,,,,
135.03,5733,1196,3,398.67,10.4912,0.2369,10.2543,0.5436,0.7433,0.967,0.7433,-0.6197,32.66,0.01,0,0,0,0,0,0,1.74,326,,,,,,,,,,
135.26,5742,1196,3,398.67,10.4912,0.2408,10.2504,0.5489,0.7499,0.9751,0.7499,-0.622,31.79,0.01,0,0,0,0,0,0,1.74,326,,,,,,,,,,
135.5,5751,696,3,232,5.6585,0.2448,5.4138,0.5538,0.7559,0.9824,0.7559,-0.6237,30.95,0.01,0,0,0,0,0,0,1.74,326,,,,,,,,,,
135.72,5760,696,3,232,5.6585,0.2488,5.4098,0.5583,0.7614,0.989,0.7614,-0.625,30.15,0.01,0,0,0,0,0,0,1.74,326,,,,,,,,,,
135.94,5769,696,3,232,5.6585,0.2527,5.4058,0.5624,0.7663,0.9949,0.7663,-0.6258,29.39,0,0,0,0,0,0,0,1.74,326,,,,,,,,,,
136.16,5778,696,3,232,5.6585,0.2566,5.4019,0.5662,0.7708,1.0001,0.7708,-0.6261,28.67,0.02,0,0,0,0,0,0,1.75,326,,,,,,,,,,
136.38,5787,422,3,140.74,3.4327,0.2605,3.1722,0.5696,0.7748,1.0048,0.7748,-0.6261,27.98,0.02,1,1,1,1,0,2121.8108,1.75,326,,,,,,,,,,
136.6,5796,80,3,26.67,0.6504,0.2643,0.3861,0.5728,0.7785,1.009,0.7785,-0.6257,27.33,0.02,0,0,0,0,0,0,1.75,327,,,,,,,,,,
136.82,5805,80,3,26.67,0.6504,0.2681,0.3823,0.5757,0.7818,1.0128,0.7818,-0.625,26.71,0.03,0,0,0,0,0,0,1.75,327,,,,,,,,,,
137.04,5814,80,3,26.67,0.6504,0.2718,0.3786,0.5785,0.7849,1.0162,0.7849,-0.6242,26.12,0.03,0,0,0,0,0,0,1.76,327,,,,,,,,,,
137.26,5823,80,3,26.67,0.6504,0.2754,0.375,0.5811,0.7877,1.0194,0.7877,-0.6231,25.54,0.04,0,0,0,0,0,0,1.76,327,,,,,,,,,,
137.48,5832,11,3,3.56,0.0815,0.2788,-0.1974,0.5836,0.7905,1.0224,0.7905,-0.622,24.99,0.05,0,0,0,0,0,0,1.76,327,,,,,,,,,,
137.68,5841,2,3,0.67,0.0152,0.2821,-0.267,0.5861,0.7932,1.0254,0.7932,-0.6209,24.45,0.07,0,0,0,0,0,0,1.77,327,,,,,,,,,,
137.89,5850,2,3,0.67,0.0152,0.2844,-0.2692,0.5885,0.7959,1.0283,0.7959,-0.6199,23.92,0.09,0,0,0,0,0,0,1.77,327,,,,,,,,,,
138.09,5859,2,3,0.67,0.0152,0.2861,-0.2709,0.591,0.7986,1.0313,0.7986,-0.6189,23.4,0.06,0,0,0,0,0,0,1.78,327,,,,,,,,,,
138.3,5868,2,3,0.67,0.0152,0.2874,-0.2722,0.5935,0.8014,1.0344,0.8014,-0.618,22.9,0.07,0,0,0,0,0,0,1.78,327,,,,,,,,,,
